100 100000 0.5 gpomdp cheb_gpomdp 30000000
300 7198 -0.0437104852785 1.54993119615e-05 -34.2527000584 -11.7422718203
301 7703 -0.0438406364771 1.68630165795e-05 -34.2160475072 -11.7540369803
302 7178 -0.0439873264575 1.58262450058e-05 -34.1748555138 -11.7034186974
303 7430 -0.0441226374283 1.61294230994e-05 -34.1369693899 -11.7594623623
304 7458 -0.0442602838866 1.64403246529e-05 -34.0985377152 -11.7690869277
305 7254 -0.0444025457577 1.62795912084e-05 -34.0589317622 -11.6908969598
306 7171 -0.0445442242346 1.59128836263e-05 -34.0196032766 -11.6834227004
307 7358 -0.0446809424897 1.60351413076e-05 -33.9817600883 -11.7264440713
308 7457 -0.0448177959047 1.61023175814e-05 -33.9439856581 -11.6829514881
309 7506 -0.0449547735213 1.60739094234e-05 -33.9062828723 -11.7262628505
310 7577 -0.0450908661019 1.65349794869e-05 -33.868928207 -11.7305429465
311 7299 -0.045233501934 1.58793438539e-05 -33.8298888947 -11.6839891233
312 7515 -0.0453685003798 1.6137949949e-05 -33.7930444605 -11.7918096583
313 7537 -0.0455054977982 1.64281836587e-05 -33.7557579498 -11.7171183368
314 7340 -0.0456468206002 1.62940145211e-05 -33.7174029921 -11.6376721134
315 7246 -0.0457878945898 1.57433323307e-05 -33.679225289 -11.717859541
316 7564 -0.0459213005909 1.65544666952e-05 -33.6432231459 -11.7438653312
317 7272 -0.0460643684671 1.60299670259e-05 -33.6047216017 -11.7256864596
318 7374 -0.0462019481747 1.5972250129e-05 -33.5678020278 -11.6967568055
319 7521 -0.0463376828838 1.58269641793e-05 -33.5314780541 -11.713958263
320 7785 -0.0464698832138 1.67120565076e-05 -33.4961954801 -11.6994559177
321 7366 -0.0466133900972 1.57732688737e-05 -33.4580016427 -11.7566060426
322 7666 -0.0467461583235 1.64203507966e-05 -33.4227640192 -11.7458879042
323 7471 -0.0468861645895 1.63287605902e-05 -33.3857071469 -11.698632571
324 7349 -0.0470265416315 1.63113305559e-05 -33.3486566032 -11.6355911713
325 7242 -0.0471678030533 1.59597423596e-05 -33.3114777949 -11.7186620858
326 7396 -0.047304575069 1.56072422661e-05 -33.2755806557 -11.7670379532
327 7828 -0.0474345777632 1.63668927914e-05 -33.2415511125 -11.7367908481
328 7671 -0.0475723028144 1.59840768037e-05 -33.2055964456 -11.7332087904
329 7814 -0.0477055624651 1.62377651623e-05 -33.1709014447 -11.7033561238
330 7758 -0.0478414305032 1.61726272916e-05 -33.1356220595 -11.6885939512
331 7753 -0.0479767929859 1.68692984881e-05 -33.1005686807 -11.6509400897
332 7220 -0.0481231102377 1.61054903043e-05 -33.0627843741 -11.7018609114
333 7265 -0.0482623677268 1.56309676662e-05 -33.0269249244 -11.724414175
334 7671 -0.0483938951685 1.62601261644e-05 -32.9931467749 -11.6587978472
335 7599 -0.0485313684451 1.59260552324e-05 -32.9579355299 -11.6903234407
336 7787 -0.0486643795502 1.62444701958e-05 -32.9239581656 -11.7015493662
337 7726 -0.0488005854534 1.64498519496e-05 -32.8892570579 -11.6875428178
338 7507 -0.0489405067318 1.60726133893e-05 -32.8537063146 -11.6962738841
339 7579 -0.049076570326 1.63916824793e-05 -32.8192295507 -11.6869949342
340 7408 -0.049216927839 1.6227991022e-05 -32.7837613185 -11.6478389847
341 7362 -0.0493563162578 1.59310388392e-05 -32.7486346278 -11.6742184951
342 7540 -0.049491527866 1.57264495789e-05 -32.7146521806 -11.7106406522
343 7885 -0.0496220548781 1.62956322808e-05 -32.6819324005 -11.689530842
344 7782 -0.0497581908456 1.63946287265e-05 -32.647895526 -11.7190816708
345 7604 -0.049896751187 1.60969264709e-05 -32.6133453811 -11.6983097618
346 7658 -0.0500323158149 1.6130971389e-05 -32.5796325404 -11.6274536687
347 7686 -0.0501679213985 1.6222188416e-05 -32.5459985375 -11.6308945629
348 7643 -0.0503046765933 1.62638340543e-05 -32.5121692184 -11.6716369325
349 7568 -0.0504424587732 1.57170028908e-05 -32.4781767124 -11.7030892454
