Open High Low Close Volume
91.19 91.49 87.75 87.83 45053100.0
87.05 88.5 86.28 86.95 50259000.0
86.0 86.8 84.7 84.7 46085500.0
85.26 85.35 84.05 84.35 45226500.0
83.65 84.07 82.69 83.66 46080400.0
82.17 83.65 81.85 82.31 68398400.0
83.49 84.77 82.04 84.35 58139200.0
84.64 86.05 84.45 85.73 51352300.0
85.1 85.63 82.61 82.75 60769700.0
82.0 82.8 80.01 81.79 70102100.0
82.38 85.78 81.47 85.72 62816900.0
85.18 85.53 82.6 83.41 55040000.0
82.89 84.6 81.95 82.31 54737600.0
82.29 83.16 79.58 80.8 66783200.0
80.09 81.2 78.55 79.13 51548100.0
79.64 81.31 78.2 80.37 78445000.0
79.61 79.7 77.78 78.1 75212500.0
78.35 81.07 77.07 80.63 72720000.0
81.42 84.73 81.35 84.16 78561000.0
83.3 84.85 83.04 84.63 40123500.0
86.33 88.72 86.33 88.7 74875100.0
87.67 87.8 85.92 86.55 59153100.0
88.59 89.75 87.85 88.27 62039400.0
87.51 89.11 86.93 88.64 46028800.0
88.18 90.5 87.57 90.17 44462500.0
89.3 90.01 88.52 89.52 39967800.0
88.77 90.3 87.68 90.2 53631000.0
89.95 90.9 88.1 88.36 54221700.0
88.56 90.39 87.94 90.2 41260300.0
91.11 91.29 88.85 89.61 38854200.0
89.26 89.49 87.0 88.57 58258200.0
88.66 89.96 88.23 89.43 40459500.0
89.3 90.3 88.19 88.52 40160100.0
88.35 90.82 88.05 90.27 50101700.0
91.54 92.94 90.9 91.13 45632000.0
90.91 92.07 90.84 91.85 34776400.0
92.72 93.07 90.79 93.04 62885900.0
92.29 92.29 90.22 90.76 49971400.0
91.02 91.57 89.52 89.65 37212700.0
89.52 89.56 87.8 88.26 32810700.0
88.74 89.91 88.37 88.96 37296200.0
88.46 89.75 87.45 89.05 62791100.0
89.4 91.03 89.16 90.73 30567200.0
90.84 91.55 89.95 91.4 37745200.0
92.1 92.15 90.35 90.48 27957900.0
90.3 91.1 89.76 90.36 31926600.0
90.11 92.65 89.95 92.37 35617000.0
92.57 94.19 92.21 94.09 51462700.0
93.79 94.27 93.16 93.42 31013300.0
93.8 94.26 92.77 93.48 33223000.0
93.4 93.71 91.62 91.7 41611100.0
92.24 94.65 92.2 94.28 35431300.0
94.52 94.8 93.71 93.95 17282300.0
95.23 96.05 93.22 94.13 46235800.0
93.99 93.99 92.35 92.87 33319300.0
92.24 93.14 91.43 92.45 61741000.0
92.92 93.19 91.1 91.43 35707800.0
90.87 92.17 89.81 92.03 48888600.0
91.2 91.46 89.48 89.5 34539700.0
90.2 91.1 89.76 90.7 32732300.0
90.52 91.62 90.16 90.78 38399500.0
90.39 91.49 90.2 90.77 33631900.0
90.0 90.48 89.27 89.34 35288800.0
89.91 91.8 89.66 91.65 35778000.0
91.4 91.74 90.7 90.85 31520500.0
90.52 90.54 89.33 89.8 34970600.0
89.45 90.7 88.6 89.16 38203600.0
89.4 90.02 89.1 89.99 29029300.0
89.53 90.47 89.31 90.02 21734800.0
90.2 90.25 89.25 89.36 10497700.0
89.5 90.61 88.84 89.39 17231700.0
89.07 89.29 87.38 87.38 21824000.0
87.8 88.47 87.22 88.11 29310400.0
88.2 88.43 87.11 88.23 32093300.0
88.88 91.3 88.54 91.07 43290000.0
91.13 91.39 90.5 91.35 31128900.0
91.0 93.49 91.0 92.96 39329700.0
92.84 93.37 92.2 92.73 37927100.0
92.35 92.4 91.05 91.39 37982700.0
91.53 93.18 91.41 92.81 33805400.0
93.2 93.64 91.8 93.06 36391000.0
93.96 93.96 92.44 93.03 31029700.0
93.24 93.49 92.41 93.33 29547200.0
93.3 93.57 91.91 92.4 33015700.0
92.34 92.93 91.46 92.02 40511800.0
91.24 91.51 90.15 90.66 34551800.0
90.48 90.92 88.73 89.25 36077300.0
88.7 89.8 88.01 88.17 41382600.0
88.7 89.38 87.95 88.74 43117900.0
88.65 88.74 86.17 86.38 66358800.0
85.34 86.8 84.5 85.2 56504700.0
85.17 86.4 85.0 85.83 45697000.0
85.05 87.7 84.77 86.48 52377100.0
86.7 87.1 84.38 84.43 47715100.0
84.91 86.22 84.14 86.06 51848900.0
86.65 86.82 85.92 86.23 38407900.0
85.67 89.09 84.3 85.38 41270800.0
85.19 86.54 84.49 84.85 52560600.0
84.74 84.89 83.65 84.45 52768800.0
84.65 85.37 82.97 83.42 40921700.0
83.76 84.15 82.65 84.01 44279600.0
84.37 84.88 82.83 83.43 45800800.0
83.17 83.62 81.96 82.1 34644800.0
82.55 82.7 81.0 82.35 46222800.0
82.4 84.2 81.83 84.15 57171300.0
84.5 85.8 84.2 85.63 37179900.0
85.56 85.56 84.28 85.18 30556200.0
85.51 85.66 84.05 84.33 28269400.0
84.28 85.74 83.46 85.21 60055600.0
85.13 85.13 83.59 83.8 29765800.0
83.17 84.5 82.22 84.47 55158400.0
83.93 84.53 83.08 83.24 36856400.0
83.29 85.5 83.16 84.34 48945600.0
84.37 85.23 84.16 84.9 42734500.0
85.32 85.78 83.72 84.09 41596300.0
83.59 84.01 82.65 82.75 30403900.0
82.74 83.54 82.36 83.45 41688700.0
83.25 83.52 82.3 82.75 40035700.0
82.13 83.99 81.43 83.32 62532100.0
82.99 83.04 81.1 81.32 39420800.0
81.6 82.0 80.47 80.52 46968000.0
80.6 81.15 79.38 81.06 60986300.0
81.5 83.95 81.35 83.86 69382900.0
84.65 84.77 83.35 84.13 62514400.0
83.65 86.95 83.22 86.78 82759200.0
87.8 87.84 86.1 87.29 49588800.0
87.8 88.16 86.68 87.96 47412100.0
87.87 88.59 86.35 88.15 65842700.0
88.7 89.88 87.79 89.67 68014900.0
88.39 88.39 86.35 86.69 63495300.0
86.75 88.24 86.44 87.52 59953400.0
87.56 87.85 86.8 87.08 44740700.0
86.44 87.66 85.99 87.15 51789000.0
86.78 87.28 86.25 86.71 31433300.0
85.26 86.71 84.4 84.74 57472300.0
85.44 86.39 84.91 86.04 51876000.0
87.26 88.77 87.19 88.05 48089300.0
89.1 89.2 87.61 87.7 47633300.0
88.3 88.77 87.62 88.25 35073400.0
90.53 90.85 87.97 88.05 67042800.0
88.84 88.84 87.71 88.19 38616400.0
87.87 89.1 86.77 87.03 54722800.0
87.08 87.65 85.71 87.51 38398100.0
87.76 88.7 86.86 87.15 46243400.0
87.76 89.01 87.0 88.95 34999900.0
89.35 89.79 88.42 89.78 42346100.0
90.22 90.32 88.03 88.25 50644700.0
88.61 89.72 88.19 89.56 36065800.0
89.67 90.16 89.06 89.65 31402900.0
89.34 91.56 88.89 91.34 57590400.0
91.76 92.35 91.24 92.18 43168900.0
91.56 92.08 90.96 91.36 48910100.0
91.55 91.55 90.02 90.23 43034300.0
90.49 92.19 90.3 91.79 45239900.0
92.1 92.8 91.4 92.03 49698100.0
91.97 92.57 91.41 91.91 43373200.0
91.8 92.73 90.5 91.9 49124700.0
91.94 93.47 91.49 93.21 47561800.0
93.57 93.78 92.5 93.03 34890700.0
93.32 94.38 93.0 93.91 43663800.0
93.97 94.14 92.97 93.39 40151500.0
92.8 93.34 92.28 92.45 39744800.0
92.84 93.8 92.61 93.73 32941600.0
93.52 95.12 93.28 94.88 34728500.0
94.44 95.19 94.26 94.71 37554000.0
94.98 95.24 93.21 94.51 31589000.0
94.46 95.33 94.25 95.11 42803900.0
95.0 95.45 93.8 94.87 36182700.0
94.23 94.89 92.08 92.65 42054900.0
92.93 93.03 91.6 92.46 54405700.0
91.9 92.88 91.88 92.65 47431200.0
92.9 94.05 92.23 93.57 37924900.0
93.44 93.98 93.14 93.76 25701100.0
93.35 95.84 93.18 95.4 41988600.0
95.98 96.47 95.43 95.67 36672900.0
95.86 96.82 95.08 95.42 49921800.0
95.66 97.09 95.56 96.95 48286400.0
97.35 98.45 97.03 97.35 47627800.0
97.07 97.84 96.85 97.75 36973200.0
97.79 99.35 94.72 99.16 45041600.0
99.08 99.65 98.14 99.65 44364100.0
100.11 101.4 99.15 99.26 57260400.0
99.39 99.39 97.77 98.25 36641900.0
98.65 99.26 98.19 99.25 28345900.0
99.0 100.39 98.71 100.3 36919100.0
100.95 101.0 99.62 100.61 35871600.0
100.5 100.77 98.95 99.56 43482300.0
99.44 101.7 99.44 101.66 35287600.0
101.86 102.25 101.23 101.66 35599500.0
101.69 102.14 101.0 101.57 34198000.0
101.67 101.97 99.84 100.02 40803700.0
100.0 100.5 99.42 99.44 38094200.0
99.45 99.64 97.92 98.42 33797300.0
98.38 99.09 98.02 98.52 35349600.0
98.61 99.44 97.53 97.53 44331500.0
97.85 98.98 96.96 98.8 32596200.0
98.86 99.19 97.58 97.66 52912200.0
98.29 98.67 97.47 97.63 31819200.0
97.56 98.66 96.43 98.53 49663100.0
98.88 99.79 98.57 99.77 33700500.0
99.3 99.8 97.9 98.62 29754100.0
99.65 100.9 99.35 100.7 30225500.0
100.6 101.29 100.17 101.15 30409200.0
100.77 101.4 100.03 100.58 34785700.0
100.06 100.1 98.04 99.3 48820000.0
99.2 100.45 99.15 100.24 35476100.0
101.2 101.9 99.61 100.73 41341300.0
101.11 101.55 99.95 100.51 39513900.0
101.08 101.1 99.23 99.92 37315500.0
99.0 99.98 98.16 98.5 47246500.0
98.84 99.8 98.46 99.51 34602900.0
99.46 99.49 97.85 98.28 34285700.0
98.74 99.41 97.91 99.17 48530400.0
99.35 99.47 98.28 99.24 36474400.0
99.4 100.34 98.37 98.49 39123200.0
98.73 100.33 98.04 100.23 40449600.0
100.35 100.98 99.67 99.86 33738900.0
100.2 100.28 98.68 99.4 52226100.0
99.58 99.8 98.93 99.16 27294400.0
99.16 100.94 99.0 99.39 51954800.0
99.55 99.62 98.24 98.51 48064300.0
98.68 99.0 97.0 98.51 53612700.0
98.48 98.76 96.34 96.42 57781200.0
96.75 98.06 96.42 96.98 48591200.0
96.87 98.07 96.76 98.0 41531400.0
98.13 98.55 97.76 98.28 26660100.0
98.41 99.04 97.84 98.65 34120900.0
98.9 99.65 98.42 99.55 42219500.0
99.56 99.88 98.53 99.04 34684900.0
99.3 99.75 98.51 99.42 29878500.0
99.48 99.79 99.12 99.62 12266400.0
99.79 100.6 99.74 100.48 21922200.0
100.61 100.94 100.0 100.86 36236800.0
100.5 100.89 100.16 100.45 20549000.0
101.01 101.52 100.2 100.77 45591500.0
100.76 101.82 99.73 99.77 50627000.0
99.5 100.0 99.28 99.93 22971500.0
99.62 100.39 98.83 100.11 44059800.0
100.17 100.36 99.82 100.14 18401100.0
100.25 101.0 99.66 100.76 26362900.0
100.65 101.49 100.48 101.44 25175300.0
101.76 102.88 101.05 102.8 47851100.0
103.12 103.56 102.78 103.36 41284700.0
103.06 103.55 102.76 103.41 27134100.0
103.28 103.55 102.4 102.83 29929500.0
102.84 103.88 102.81 103.68 31198600.0
103.65 103.93 102.68 103.0 34146300.0
102.86 103.27 101.55 101.96 44498600.0
101.96 102.76 101.7 102.26 36558300.0
102.3 102.64 100.46 102.45 40992600.0
102.63 102.63 101.95 102.09 20650400.0
102.25 103.64 102.17 103.58 36939600.0
103.56 103.78 102.58 103.38 30998600.0
103.28 104.7 103.17 104.6 29643800.0
104.06 104.6 103.4 103.67 29136300.0
102.74 102.98 100.29 102.55 35925500.0
102.78 103.29 102.36 102.94 31540600.0
103.13 103.22 101.07 101.11 40728900.0
101.33 101.88 100.19 100.28 48997000.0
100.04 100.66 99.85 99.95 40357500.0
100.28 100.99 99.79 100.93 36134100.0
100.6 100.94 99.25 99.95 67550100.0
100.32 102.57 100.2 102.08 63899400.0
102.17 102.56 101.63 102.48 43324200.0
102.6 104.28 100.27 103.39 45673000.0
103.53 103.99 103.2 103.86 19958900.0
103.45 104.31 102.91 104.26 40356000.0
104.21 104.43 103.41 104.0 29614700.0
104.09 105.22 103.83 104.28 38938500.0
104.46 104.7 103.91 104.57 21629900.0
104.93 105.29 101.7 104.9 23240600.0
105.07 106.07 104.36 105.26 36735600.0
105.7 106.05 104.64 104.99 37647500.0
104.98 105.73 104.65 105.41 31979400.0
105.28 105.63 103.98 104.26 32110400.0
104.46 105.38 103.94 105.04 26001900.0
105.08 105.28 104.6 104.86 25823600.0
104.27 104.28 103.19 103.54 32333600.0
102.8 103.95 102.63 103.35 43665500.0
103.03 103.58 102.18 103.58 50392700.0
103.88 104.18 103.27 103.63 31438700.0
103.91 105.15 103.82 105.04 33496400.0
104.79 105.43 103.87 105.18 30351500.0
105.28 105.97 104.8 105.4 37355700.0
105.3 105.74 105.22 105.3 24592200.0
105.91 106.61 105.39 105.99 36541100.0
106.02 106.27 103.84 105.83 30752100.0
105.51 106.0 104.9 105.95 31920800.0
105.66 106.44 105.1 106.4 27493200.0
106.8 107.0 105.57 105.66 29892900.0
105.75 105.84 105.01 105.18 24725500.0
104.97 105.33 104.8 105.15 25962300.0
105.27 106.47 105.16 106.33 26914500.0
106.27 106.52 105.78 106.36 26975300.0
106.38 106.95 105.29 105.46 47268600.0
104.9 105.14 104.04 104.93 42898500.0
105.09 105.45 103.7 103.82 37229600.0
104.05 105.53 103.92 104.72 28026300.0
104.21 105.24 103.72 103.78 49535000.0
104.07 104.33 103.62 104.25 29032900.0
104.76 105.78 104.65 105.59 27095600.0
105.83 106.42 105.45 105.99 37021800.0
106.39 106.5 105.39 106.37 31637500.0
106.13 106.66 106.05 106.5 10008700.0
106.9 107.68 100.35 107.59 35125700.0
107.43 107.77 107.07 107.38 33740600.0
107.55 108.08 107.08 107.18 38332400.0
107.41 107.7 106.94 107.6 35021300.0
107.37 107.52 106.62 106.82 28317200.0
106.65 107.64 106.55 107.57 30205800.0
107.88 107.93 106.54 106.74 41396900.0
106.62 106.98 100.7 106.73 32826000.0
106.82 108.1 106.64 107.96 42937100.0
108.02 108.2 106.65 108.14 33270000.0
109.23 109.39 107.48 107.6 37344000.0
107.47 108.5 107.47 108.16 32265500.0
108.09 108.52 107.8 108.5 22543600.0
108.53 109.73 108.39 109.72 27960500.0
109.18 109.97 108.58 108.93 39822600.0
108.67 109.68 108.67 109.66 27048500.0
109.56 109.95 108.5 109.73 24067900.0
109.55 109.88 109.38 109.62 7581600.0
109.76 110.08 109.63 109.7 7533800.0
110.11 111.27 110.04 111.16 21141900.0
111.09 111.27 110.88 111.18 18233700.0
111.23 111.52 110.84 111.28 29625800.0
111.85 112.19 110.04 111.23 34487200.0
111.61 112.52 111.59 112.44 27160100.0
112.25 112.73 112.0 112.55 19282500.0
112.43 113.06 111.89 112.93 28340200.0
112.9 113.48 112.77 113.38 34295500.0
113.35 113.5 112.27 112.39 41431900.0
112.62 113.25 112.36 113.21 30645300.0
113.25 113.29 111.13 112.56 45233800.0
112.65 113.66 112.63 113.53 26288700.0
113.31 114.06 112.58 113.78 37856400.0
113.97 114.31 113.63 114.23 30318600.0
114.5 114.65 113.82 114.2 28160500.0
114.21 115.3 113.72 115.05 29968400.0
114.95 115.38 114.58 114.84 28891700.0
114.75 115.37 113.95 114.43 30377500.0
114.31 115.93 114.27 115.87 29745400.0
115.75 116.5 114.65 114.68 33925700.0
115.01 115.28 112.94 113.33 50023200.0
113.61 113.85 112.56 113.48 57804100.0
113.68 113.72 113.09 113.48 29233700.0
113.67 114.68 113.12 113.9 38009800.0
113.79 114.14 113.44 113.78 23533000.0
113.21 113.94 112.79 112.84 37786400.0
113.22 113.54 112.78 113.18 34441500.0
113.36 114.7 112.93 114.45 34543100.0
114.72 114.87 114.29 114.53 24260100.0
114.4 115.14 114.26 114.85 26953300.0
115.0 116.39 114.17 116.07 42033700.0
116.22 116.27 115.58 115.65 26680400.0
115.86 116.2 105.05 115.13 43315500.0
115.67 116.43 115.66 116.17 23296700.0
116.3 116.6 115.35 115.67 27712800.0
116.16 116.39 115.06 115.23 47619100.0
115.31 115.5 114.32 114.89 45024000.0
115.18 115.29 114.17 114.59 35860000.0
114.35 114.99 113.03 114.39 43276100.0
114.53 115.06 114.32 114.91 29562900.0
114.9 115.29 114.34 114.94 28809700.0
115.2 115.74 114.63 115.09 37583200.0
115.4 116.34 115.25 116.12 31976900.0
116.06 116.97 115.23 115.48 37997400.0
115.27 115.87 114.92 115.64 30418200.0
115.72 116.1 115.52 115.99 20290100.0
116.01 116.95 115.26 116.38 54928500.0
116.4 116.62 114.89 114.96 37304200.0
114.99 115.88 114.24 114.5 38958500.0
114.65 114.77 112.56 112.58 65830800.0
112.11 113.27 111.03 111.12 83308100.0
111.59 112.71 111.52 112.58 52697800.0
112.22 112.38 110.9 111.2 56805300.0
111.62 112.06 110.84 111.79 56386600.0
112.1 113.26 112.1 113.04 39084900.0
112.71 113.25 111.93 113.07 58455900.0
112.8 112.8 110.7 111.09 43126900.0
110.16 110.57 109.1 109.65 60096500.0
110.2 110.4 109.36 109.46 52565500.0
109.53 110.14 108.85 109.53 50544500.0
110.11 111.3 109.79 111.05 48507000.0
111.19 111.79 110.8 111.03 36140400.0
111.64 114.5 111.58 112.59 41646200.0
112.25 113.07 112.17 112.97 38280200.0
113.19 113.89 112.38 113.16 45502400.0
112.87 113.87 112.87 113.78 43416500.0
113.64 114.91 113.64 114.64 48111900.0
114.43 115.38 114.41 115.26 29510200.0
115.02 115.18 114.61 114.88 26078200.0
114.98 114.99 114.11 114.63 44227200.0
115.29 115.43 113.74 114.37 45881300.0
114.58 115.08 114.57 114.82 22732900.0
115.26 115.3 113.02 113.21 53119800.0
112.61 113.64 112.56 113.42 60848200.0
113.45 113.78 112.36 112.95 60276300.0
113.43 114.05 112.98 113.87 44543900.0
113.55 113.99 113.28 113.83 27779700.0
114.11 114.32 111.78 111.92 48938000.0
112.2 112.95 111.87 112.67 49044400.0
112.48 114.67 112.44 114.18 59570400.0
114.42 114.57 113.79 114.36 28828400.0
114.5 114.94 113.6 114.25 34574200.0
114.23 115.12 113.96 114.23 43174900.0
113.88 113.9 112.5 112.82 48666200.0
112.72 113.32 111.16 111.83 67268200.0
112.17 112.38 110.9 110.96 45495100.0
111.39 112.29 111.19 112.15 33160900.0
112.25 113.26 111.66 112.09 50123600.0
112.42 112.96 112.16 112.78 33541100.0
112.02 112.59 111.0 111.81 53585300.0
111.22 112.23 101.77 109.96 57764400.0
109.44 110.3 108.36 108.83 73180200.0
109.46 110.05 109.33 109.75 45866000.0
109.59 110.53 108.06 110.48 88739100.0
109.76 110.98 109.63 109.99 54665800.0
109.96 111.73 109.27 110.04 51641400.0
108.89 109.5 108.41 109.1 52457400.0
109.51 109.94 109.33 109.65 29156700.0
110.5 111.18 109.17 109.27 52713900.0
109.45 109.87 109.04 109.63 37138400.0
109.97 110.55 109.47 109.84 45856400.0
110.53 110.76 109.68 110.27 39597800.0
109.9 111.98 109.6 111.85 47013100.0
111.66 113.0 111.51 112.24 35164300.0
112.54 113.03 112.06 112.87 43562500.0
112.73 112.88 112.36 112.86 21037600.0
112.46 112.86 111.87 112.71 38450400.0
113.03 113.48 112.1 113.13 35653700.0
112.81 113.19 112.04 112.07 33921700.0
112.98 113.58 112.71 112.98 31265200.0
113.48 114.81 113.42 114.7 30354400.0
114.37 114.92 114.17 114.86 31559300.0
114.51 114.74 113.72 113.79 34737800.0
114.04 114.34 113.93 114.29 20506600.0
113.82 113.85 112.87 113.22 33704600.0
113.9 114.44 113.51 114.02 35825700.0
114.0 114.2 113.7 114.0 25737900.0
113.85 114.07 113.33 113.83 27003100.0
113.27 114.22 113.18 113.63 30567600.0
113.78 114.14 113.12 113.2 22832700.0
113.13 113.86 112.67 113.75 36413600.0
113.61 114.84 113.42 114.75 34712500.0
114.56 114.93 114.26 114.41 33665400.0
114.41 114.94 113.68 113.77 29045700.0
114.52 114.61 113.4 113.49 39289700.0
113.53 114.17 113.42 113.92 26983200.0
114.07 114.79 113.65 114.53 45177800.0
114.25 114.4 112.58 112.94 56079400.0
113.13 113.29 112.6 112.88 33711200.0
112.37 112.45 111.63 111.85 37736500.0
111.81 112.57 111.5 112.22 27357600.0
111.81 112.32 111.2 111.42 43996900.0
111.7 111.94 111.38 111.73 26900900.0
111.51 112.04 111.0 111.78 34909000.0
111.92 112.02 111.63 111.86 24608300.0
111.26 112.39 111.12 111.52 51425100.0
111.74 111.91 110.75 110.76 34750700.0
111.57 111.94 110.44 110.69 36634700.0
110.75 111.64 109.99 110.24 39181600.0
110.53 111.82 110.25 111.67 44639600.0
111.81 112.06 109.45 109.58 54099500.0
109.36 110.39 108.77 109.84 69156900.0
109.63 109.71 108.69 108.96 48541800.0
109.19 109.43 108.21 108.73 49220100.0
109.05 110.11 108.97 109.77 50336000.0
109.55 110.37 108.59 110.1 65051600.0
110.45 110.86 110.0 110.57 50210700.0
110.32 110.9 110.1 110.82 38757000.0
110.19 111.36 110.05 111.07 36965300.0
110.93 111.06 110.16 110.26 38306100.0
109.89 110.75 109.64 110.2 39763900.0
110.29 110.38 108.27 108.41 49273700.0
107.63 107.96 106.62 106.85 71699500.0
107.05 107.48 106.87 107.0 36111600.0
107.31 108.43 107.26 108.22 50951400.0
107.69 108.33 107.1 108.16 52494400.0
107.68 107.95 106.65 106.96 47377100.0
107.1 107.35 106.59 107.19 40696500.0
107.14 108.64 107.1 108.3 43765600.0
108.75 109.28 108.53 108.91 38807600.0
108.52 110.17 108.49 110.03 41869400.0
109.81 110.02 108.34 109.71 35856500.0
109.61 110.63 109.51 110.44 44156800.0
110.59 110.77 109.44 110.23 32439200.0
110.64 110.73 109.85 110.35 29957000.0
110.33 111.27 109.9 111.04 37682200.0
110.96 111.31 110.85 111.1 25538500.0
111.2 111.63 111.05 111.45 24242000.0
111.23 111.58 110.45 110.53 26119600.0
110.66 111.94 110.1 111.13 40212900.0
110.95 111.64 110.48 111.32 49849600.0
111.24 112.68 111.24 112.58 39597200.0
112.3 112.82 112.01 112.12 29185200.0
112.54 113.13 112.32 112.86 35663800.0
112.62 113.06 112.3 112.58 32192400.0
112.57 112.88 112.03 112.48 32790500.0
112.52 113.27 112.09 113.06 27133200.0
113.31 113.74 113.01 113.47 42059700.0
113.3 113.69 113.19 113.65 26546700.0
113.3 113.36 112.68 112.8 36547200.0
112.85 113.37 112.8 113.14 22705700.0
112.95 113.36 112.69 113.15 32191400.0
112.67 112.99 112.28 112.47 35462300.0
112.75 113.47 112.54 112.99 39548500.0
112.5 112.52 111.49 111.51 47348400.0
111.6 111.7 110.95 110.95 41492500.0
111.17 112.58 111.13 111.46 33816100.0
111.1 111.3 110.58 110.75 38227600.0
110.91 111.51 110.41 111.28 37893500.0
111.21 111.88 111.0 111.84 31879800.0
111.55 111.98 111.26 111.76 38334800.0
112.27 113.89 112.21 113.65 61355300.0
114.1 114.44 113.8 113.81 31859900.0
113.85 114.16 113.54 113.91 36379100.0
113.77 114.68 113.68 114.62 41221500.0
114.38 114.4 113.36 113.48 36597200.0
113.15 113.77 112.35 112.51 49847800.0
112.78 113.02 112.64 112.97 19400000.0
112.2 112.83 111.94 112.53 37961500.0
113.0 113.07 111.32 111.54 52457900.0
111.68 111.93 110.58 110.64 62336300.0
111.02 111.74 110.57 111.26 62181700.0
110.89 111.96 110.7 111.7 42003800.0
112.02 112.23 110.6 110.74 54345300.0
110.38 110.88 109.75 110.52 53394500.0
110.79 111.32 110.21 111.24 48982200.0
111.19 111.25 109.86 109.99 46727500.0
109.75 110.12 109.35 109.91 41519100.0
110.13 111.6 109.88 111.54 50428100.0
111.38 113.1 111.12 112.88 72143900.0
112.78 113.56 112.49 113.24 52626100.0
113.12 113.64 110.51 113.2 45091600.0
113.56 113.84 113.2 113.51 33971600.0
113.67 114.57 113.22 113.55 53464100.0
115.0 115.36 114.24 115.0 73659500.0
114.78 116.67 114.68 116.56 53316700.0
117.05 117.64 116.49 117.28 60346800.0
116.98 117.23 116.72 117.11 33104600.0
117.08 117.5 116.76 116.88 43193200.0
117.06 117.55 116.76 116.97 43948900.0
117.18 118.12 117.1 117.86 36604100.0
117.97 119.0 117.68 118.79 53223500.0
118.5 118.77 118.23 118.73 34260900.0
118.37 118.41 117.73 117.84 38276700.0
118.37 119.14 118.07 118.58 52214600.0
118.53 118.8 118.23 118.74 31321100.0
118.7 118.72 117.14 117.42 52564100.0
117.17 118.12 117.03 117.98 35848400.0
117.93 118.26 117.37 118.2 40366800.0
118.27 118.59 118.07 118.47 28352200.0
118.51 118.98 118.26 118.3 14038300.0
118.79 119.01 117.24 117.83 58460600.0
118.0 118.24 117.64 117.89 49428300.0
118.16 119.5 118.1 119.23 48099100.0
119.1 119.87 119.01 119.33 56731500.0
119.27 120.14 119.09 119.25 46137000.0
119.21 119.64 118.84 119.21 31928400.0
119.49 119.61 118.04 118.1 48014900.0
118.21 118.83 118.01 118.73 41972600.0
118.14 119.46 117.73 119.22 58563100.0
118.91 119.56 118.85 119.35 46459900.0
119.8 120.4 119.35 120.37 35829800.0
120.2 120.96 120.18 120.79 39909600.0
120.7 121.11 120.31 120.88 44967400.0
120.72 121.24 120.04 120.81 49203500.0
119.45 119.97 119.16 119.44 66251200.0
119.73 120.29 119.17 119.47 43893200.0
119.6 120.48 119.07 120.39 31738200.0
120.38 121.08 120.05 120.68 27913100.0
120.87 121.28 120.09 120.77 24829900.0
121.2 121.36 120.38 120.52 27080700.0
120.62 121.33 120.6 121.18 22758300.0
121.08 121.4 120.95 121.36 19395000.0
121.4 121.57 121.04 121.13 20387600.0
121.3 121.66 120.77 120.87 26697900.0
121.56 121.76 119.9 120.3 53923500.0
120.46 120.53 118.44 118.73 65110000.0
118.74 119.25 118.0 118.01 63001300.0
118.48 119.15 118.26 118.61 46049600.0
118.97 119.23 118.13 118.44 53134500.0
118.34 119.46 118.34 119.0 55027400.0
118.65 118.74 117.99 118.18 59703100.0
118.39 118.84 117.34 118.57 69597900.0
118.64 118.73 117.5 117.62 53385000.0
117.97 118.53 117.76 118.24 39497700.0
118.05 119.63 117.95 119.47 52832200.0
119.42 119.52 118.21 118.22 50922300.0
117.89 118.2 117.29 117.5 69582800.0
117.79 118.0 116.65 116.78 61026900.0
117.09 117.34 116.37 116.55 56921100.0
116.91 117.47 116.72 116.88 65531300.0
117.31 117.6 117.04 117.23 55169200.0
117.19 117.75 116.98 117.43 52889700.0
117.49 117.55 116.61 117.43 58695800.0
117.97 118.25 117.71 118.16 49495600.0
118.25 119.08 118.1 118.91 49426000.0
119.06 119.59 118.9 119.27 51556800.0
119.07 119.16 118.07 118.96 46752600.0
119.0 120.43 118.98 120.23 46233000.0
120.22 120.52 119.96 120.07 45504600.0
120.17 120.65 120.07 120.21 38158700.0
120.42 120.49 119.25 119.31 54167900.0
119.66 120.02 119.26 119.74 44774200.0
119.71 121.04 119.46 120.77 52029900.0
120.69 120.86 120.48 120.68 29630300.0
120.8 121.43 120.68 121.13 42476200.0
120.93 121.46 120.67 121.19 48828900.0
121.21 121.32 120.22 120.23 55880500.0
120.17 120.47 119.9 120.4 45645800.0
119.9 120.47 118.58 118.6 78416900.0
118.97 119.57 118.62 119.45 65961600.0
119.24 120.34 118.98 120.24 66681300.0
120.27 121.67 120.18 121.43 57568000.0
121.15 121.65 120.05 120.63 66116500.0
120.78 121.52 120.78 121.23 45024600.0
120.76 121.93 120.65 121.17 62527300.0
121.66 121.9 120.7 121.22 60008800.0
122.05 122.9 121.16 122.73 52257000.0
122.66 123.25 122.59 122.79 42524300.0
122.67 123.0 122.11 122.33 44268400.0
121.96 122.29 120.96 120.97 71715000.0
121.21 126.27 120.4 121.24 61711100.0
121.31 121.72 120.16 120.39 53127100.0
120.61 121.14 120.28 121.14 35294700.0
121.42 121.46 120.08 120.14 60534900.0
119.7 120.16 118.9 119.12 74236600.0
119.31 119.74 118.98 119.36 61886400.0
119.11 119.16 118.15 118.54 56840200.0
118.71 118.78 117.76 118.1 60308300.0
118.34 118.93 116.52 116.9 84999700.0
116.94 117.59 116.75 117.0 67175800.0
117.46 117.99 117.06 117.14 50614600.0
