100 100000 0.95 reinforce iter_bernstein 20000000
16895 1047 -0.138011157412 1.08945142026e-06 -20.8932412033 -11.308785749
16896 1084 -0.138018276055 1.14635907048e-06 -20.8927419708 -11.0386115394
16897 1072 -0.138025894668 9.17931886463e-07 -20.8922077186 -11.0370310957
16898 1004 -0.138032044296 1.09137629824e-06 -20.8917765112 -11.0987432508
16899 1056 -0.138039384369 9.34068550259e-07 -20.8912618691 -11.0978555701
16900 1075 -0.138045293238 9.92482392806e-07 -20.8908476047 -11.0532728429
16901 975 -0.138052245443 9.79316832272e-07 -20.8903602277 -10.9937485977
16902 1012 -0.138058923351 8.9062055129e-07 -20.8898921153 -10.9096900147
16903 1026 -0.138064764913 1.12022443564e-06 -20.889482658 -10.9875487641
16904 1146 -0.138071817781 1.14825208123e-06 -20.8889883307 -10.9524470685
16905 959 -0.138080199326 9.9487096951e-07 -20.8884009281 -10.8949746494
16906 1040 -0.138086871604 9.49483383112e-07 -20.8879333546 -11.0760354197
16907 965 -0.138093534267 1.03577986328e-06 -20.8874664894 -11.0163594292
16908 1111 -0.138100160384 1.07830980635e-06 -20.887002219 -11.0352123779
16909 1115 -0.13810696318 9.94321442619e-07 -20.8865256047 -11.1140732709
16910 1228 -0.13811262103 1.09409953132e-06 -20.8861292342 -10.9365279762
16911 1118 -0.138119443682 9.93561384029e-07 -20.8856512945 -10.9399551141
16912 981 -0.138126308332 8.80995244389e-07 -20.8851704491 -11.1275398175
16913 1083 -0.13813183304 1.21160991914e-06 -20.8847834885 -11.0385340959
16914 1162 -0.138139470499 1.01365223944e-06 -20.8842485859 -11.0959941377
16915 1167 -0.138145482796 1.05516236626e-06 -20.8838275359 -10.9154947642
16916 1102 -0.138152123228 1.0576226927e-06 -20.8833625293 -11.1290778015
16917 1167 -0.13815851921 9.92467342746e-07 -20.8829146729 -10.8457402385
16918 1022 -0.138165117615 9.99637737869e-07 -20.8824526757 -11.017256164
16919 894 -0.138172721883 1.02898089506e-06 -20.8819202931 -10.9863554222
16920 1075 -0.13817954729 9.82781996411e-07 -20.8814424774 -11.0218919865
16921 1080 -0.138185799398 1.00742626884e-06 -20.8810048274 -10.8584004384
16922 1073 -0.138192279234 1.16339167593e-06 -20.8805512682 -11.0430726987
16923 1132 -0.138199718385 1.04463558032e-06 -20.8800306013 -10.9238997134
16924 1200 -0.138205833509 1.17098892035e-06 -20.8796026351 -11.0123596021
16925 1251 -0.138212595634 1.27558784717e-06 -20.8791294223 -10.9955082336
16926 1092 -0.138221012999 1.04573500619e-06 -20.8785404253 -10.9549164208
16927 1119 -0.138227548986 1.00148931155e-06 -20.8780831136 -11.059029513
16928 1142 -0.138233624344 1.02241836038e-06 -20.8776580609 -10.8141712332
16929 1106 -0.138240024217 9.94358374204e-07 -20.8772103349 -10.9155484043
16930 1056 -0.138246483257 1.00037148942e-06 -20.8767585017 -11.0043562053
16931 1310 -0.13825191995 1.11647491836e-06 -20.8763782102 -11.094686816
16932 1021 -0.138259446071 9.28284113139e-07 -20.875851803 -11.0297634858
16933 1075 -0.138265335041 1.06597095641e-06 -20.8754399352 -11.0061059048
16934 944 -0.138273125282 8.94774584662e-07 -20.8748951357 -11.0326285971
16935 1039 -0.138278992862 1.02516121528e-06 -20.8744848258 -11.1516029227
16936 993 -0.138286135106 9.07161609533e-07 -20.8739854166 -11.0202619685
16937 1051 -0.138292010422 1.17410696324e-06 -20.8735746246 -10.9996045494
16938 1068 -0.138299936736 1.18150154323e-06 -20.8730204726 -10.774006531
16939 1030 -0.138308153892 1.02920053589e-06 -20.8724460381 -11.0522871257
16940 1041 -0.138315048074 9.22969207953e-07 -20.8719641285 -10.9919733631
16941 1059 -0.138320974457 9.71492787306e-07 -20.8715498983 -10.9824188811
16942 1091 -0.138327095153 9.75744431437e-07 -20.8711221147 -10.9331794675
16943 1147 -0.138332979921 1.01992369957e-06 -20.8707108478 -10.9845524352
16944 942 -0.138340333528 1.01755569835e-06 -20.8701969661 -10.9227634213
16945 1029 -0.138347290172 1.0143100801e-06 -20.869710863 -11.0623863155
16946 1081 -0.138353831138 1.0650259926e-06 -20.86925384 -11.0373552653
16947 951 -0.138361565299 1.05905549626e-06 -20.8687134899 -11.1874339646
16948 1047 -0.138368740984 9.88327317272e-07 -20.8682121991 -10.7823597794
16949 948 -0.138375824004 7.75339787027e-07 -20.8677174208 -10.9869724405
16950 1190 -0.138380200813 1.10978399284e-06 -20.8674117019 -10.8907652326
16951 1336 -0.138386182735 1.29669375158e-06 -20.86699389 -11.0989061305
16952 1123 -0.138394522316 1.02411666714e-06 -20.8664114518 -10.7977282908
16953 893 -0.138402301662 8.17588530109e-07 -20.8658681887 -11.0222341799
16954 1076 -0.138407429973 1.06984213151e-06 -20.8655100836 -10.930211668
16955 1251 -0.138413557655 1.05364316795e-06 -20.8650822199 -10.7313989169
16956 975 -0.138420888242 8.79814550742e-07 -20.8645704016 -10.9459577181
16957 1165 -0.138426070737 1.15179666576e-06 -20.8642085871 -11.1207432271
16958 1126 -0.138433344189 1.19455295416e-06 -20.8637008279 -11.133617032
16959 1114 -0.138441081821 1.09196054956e-06 -20.863160709 -10.9647753479
16960 1101 -0.138448072386 1.4482251766e-06 -20.862672778 -11.0242897894
16961 1028 -0.138458701637 1.16525523366e-06 -20.8619309443 -11.1270374376
16962 1117 -0.138466289882 1.13611903982e-06 -20.8614014008 -10.954938737
16963 1137 -0.13847342691 1.17566285864e-06 -20.8609033857 -11.0515173861
16964 1117 -0.138480975215 1.19564769931e-06 -20.8603767148 -10.9234522571
16965 1000 -0.138489490854 8.79059199854e-07 -20.8597826022 -10.9123025287
16966 942 -0.138495706379 9.98021646151e-07 -20.8593489974 -10.9277873147
16967 1187 -0.138501703854 1.09749620318e-06 -20.8589306323 -10.7846306354
16968 1112 -0.138508614123 9.56175692938e-07 -20.8584486278 -10.9410997249
16969 966 -0.138515278116 1.10237499841e-06 -20.8579838363 -10.8963564562
16970 942 -0.138523543034 9.28814569065e-07 -20.857407433 -10.9641052177
16971 1107 -0.138529357674 1.02544794853e-06 -20.8570019458 -11.0783233349
16972 964 -0.138536636752 9.28611623204e-07 -20.856494372 -10.9495546303
16973 984 -0.138543060788 8.90255723984e-07 -20.8560464544 -11.0160725718
16974 1034 -0.138548874537 9.55329738646e-07 -20.8556411166 -11.07796669
16975 997 -0.13855538164 9.7910093887e-07 -20.8551874685 -11.0004627023
16976 1089 -0.138561645058 9.27727459257e-07 -20.8547508398 -10.9056572693
16977 1019 -0.138567782701 9.53627636844e-07 -20.8543230083 -11.0963395073
16978 1036 -0.138574071369 9.9898723369e-07 -20.8538846794 -10.82029338
16979 974 -0.138581101982 1.24283685213e-06 -20.8533946718 -11.0280042517
16980 1055 -0.138589797034 9.53762526142e-07 -20.8527887116 -11.0581542107
16981 1225 -0.13859522704 1.13635467622e-06 -20.8524103226 -11.0515419888
16982 1100 -0.138602484735 1.18734869338e-06 -20.8519046067 -11.030785911
16983 1063 -0.138610490786 1.0780553115e-06 -20.8513467924 -10.9397947122
16984 1051 -0.138617711781 1.07949479626e-06 -20.8508437182 -11.0954647398
16985 1044 -0.138624990896 1.0082466302e-06 -20.8503366355 -11.143512513
16986 1088 -0.13863142785 1.19170533041e-06 -20.8498882539 -10.8759258849
16987 1108 -0.138639215715 1.09997448478e-06 -20.8493458137 -11.1320058045
16988 1007 -0.138646862646 9.55507835946e-07 -20.8488132352 -11.0943719585
16989 1058 -0.138653068277 1.01359801425e-06 -20.8483810704 -11.077861761
16990 1155 -0.138659217166 1.18739059869e-06 -20.8479528864 -11.1417594959
16991 994 -0.138667659479 1.00465126483e-06 -20.8473650446 -10.9228575741
16992 1206 -0.138673571292 1.06637347523e-06 -20.8469534352 -10.9825923595
16993 1113 -0.138680237849 1.1430747e-06 -20.8464893089 -11.1962875913
16994 1128 -0.138687483202 9.53295456023e-07 -20.8459849254 -11.0630946649
16995 911 -0.138694464141 9.31692201289e-07 -20.8454989871 -10.9457310897
16996 1200 -0.138699944955 1.15541625403e-06 -20.8451174976 -11.0230932853
16997 1057 -0.138707646338 1.10118059671e-06 -20.8445814854 -10.9981210434
16998 1007 -0.138715341502 1.01856439208e-06 -20.8440459514 -10.9716078846
16999 1129 -0.138721689261 1.17566554703e-06 -20.8436042223 -11.0196686726
17000 1053 -0.138729640452 1.03773632429e-06 -20.8430509568 -10.9851679457
17001 1230 -0.138735646626 1.0944327226e-06 -20.8426330629 -11.0609081239
17002 1127 -0.138742416621 1.1972559303e-06 -20.8421620575 -10.9616672811
17003 939 -0.138751440523 8.22669891926e-07 -20.8415342968 -11.0210062006
17004 1089 -0.138756519663 1.0276681377e-06 -20.8411809865 -11.0173957103
17005 1143 -0.138762806709 1.01236221703e-06 -20.8407436804 -10.9457181633
17006 967 -0.138769926515 1.09238545398e-06 -20.8402484868 -11.0917050855
17007 1136 -0.138776884744 1.13539608939e-06 -20.8397645686 -10.9336085848
17008 1050 -0.138784523094 9.15942028348e-07 -20.8392333934 -11.0632846055
17009 1120 -0.138790097432 9.67247327277e-07 -20.8388457788 -10.9663530736
17010 1151 -0.138795876356 1.15160595932e-06 -20.8384439634 -11.1166081643
17011 1000 -0.138803961668 9.77930036252e-07 -20.8378818249 -10.9386444416
17012 1207 -0.138809685624 1.26370725005e-06 -20.8374838921 -11.0323562458
17013 1154 -0.138817654507 1.12982827529e-06 -20.8369299323 -10.9541190282
17014 1235 -0.138824232304 9.09959971194e-07 -20.836472711 -11.0233846573
17015 1019 -0.138830129583 8.78756545045e-07 -20.8360628205 -10.9541222199
17016 1232 -0.138835031205 1.19601767626e-06 -20.8357221533 -10.8378470607
17017 999 -0.138843447839 9.89458096696e-07 -20.8351372326 -10.910058174
17018 939 -0.13885064812 1.03076954256e-06 -20.8346368863 -11.155241606
17019 1024 -0.138857736972 1.15097405438e-06 -20.8341443218 -10.9914125537
17020 1017 -0.13886581292 1.02527429823e-06 -20.8335832165 -10.9790324198
17021 1081 -0.138872464911 1.25473058803e-06 -20.833121083 -11.2370733002
17022 1016 -0.138881439664 1.07339117245e-06 -20.8324976341 -10.978090817
17023 1156 -0.13888807626 9.39387162893e-07 -20.8320366494 -10.9013859046
17024 1028 -0.13889420104 9.78604969752e-07 -20.8316112458 -10.9864872689
17025 1280 -0.138899616063 1.08510090937e-06 -20.8312351631 -10.7971891098
17026 1060 -0.138906660438 1.18342224105e-06 -20.8307459526 -10.9768584568
17027 1189 -0.138913948167 1.15669898337e-06 -20.8302398818 -10.8717229584
17028 1058 -0.138921670004 1.05894709824e-06 -20.8297037101 -10.940739033
17029 1113 -0.138928387487 1.0734412559e-06 -20.8292373136 -10.9254417582
17030 1051 -0.138935513979 9.42998907608e-07 -20.8287425571 -10.9443275287
17031 1086 -0.138941442863 1.04083573723e-06 -20.8283309742 -11.1255824443
17032 1003 -0.138948617272 9.4614739143e-07 -20.8278329627 -10.8677681862
17033 1089 -0.138954604562 9.62180318342e-07 -20.8274173851 -11.0165322202
17034 995 -0.138961166775 1.0457493831e-06 -20.8269619336 -10.938369635
17035 1109 -0.138967858603 1.02874089809e-06 -20.82649752 -11.0827373385
17036 1174 -0.138973994261 1.15727740619e-06 -20.8260717347 -11.057345209
17037 1027 -0.138981937506 1.00183481421e-06 -20.8255205542 -11.0168374454
17038 976 -0.138989002002 9.63395352167e-07 -20.8250303904 -10.9994772128
17039 1150 -0.138994862284 1.00037375449e-06 -20.8246238087 -10.8881838861
17040 1174 -0.13900076927 1.05278187611e-06 -20.8242140133 -11.0922727392
17041 1163 -0.139007093132 1.00154206851e-06 -20.8237753268 -10.9309527188
17042 939 -0.139014286584 8.21212175016e-07 -20.8232763539 -10.9577965649
17043 1046 -0.139019540734 9.07716013126e-07 -20.8229119253 -11.0063972435
17044 922 -0.139026083278 8.77902420867e-07 -20.822458163 -11.0179466846
17045 1166 -0.13903128211 1.05057782561e-06 -20.8220976179 -11.1119031126
17046 1033 -0.139038294035 1.19501509776e-06 -20.8216113654 -11.1753310836
17047 1213 -0.139045582506 1.10101568321e-06 -20.8211059751 -11.204507258
17048 1085 -0.139052666293 9.89207315909e-07 -20.8206148166 -10.9642944297
17049 1112 -0.139058814819 1.1630050602e-06 -20.820188536 -10.8707444948
17050 1079 -0.13906652393 1.05590360415e-06 -20.8196540999 -10.8594577182
17051 1061 -0.139073481828 9.73372954107e-07 -20.8191717807 -11.0270251366
17052 988 -0.139080179708 9.52497276109e-07 -20.8187075207 -10.8268339608
17053 1020 -0.139086595315 9.71004472911e-07 -20.8182628583 -11.0543838468
17054 1068 -0.139092857618 9.59733593712e-07 -20.8178288516 -11.055100343
17055 947 -0.139099687856 8.92243573628e-07 -20.8173555185 -10.8208320667
17056 987 -0.139105788815 1.11477308718e-06 -20.8169327541 -11.1126750359
17057 1021 -0.139113574897 1.07685767038e-06 -20.8163932608 -11.1452973557
17058 1011 -0.13912106642 9.94638074547e-07 -20.8158742209 -10.9561982043
17059 1063 -0.139127570758 1.11718988436e-06 -20.8154236114 -10.9994249009
17060 958 -0.139135750985 8.35134904395e-07 -20.8148569448 -10.9984169036
17061 1058 -0.139141052409 9.77862694572e-07 -20.814489728 -11.0667140146
17062 1052 -0.139147423009 9.09892209151e-07 -20.8140484802 -11.15567197
17063 1145 -0.13915284536 1.17148616293e-06 -20.8136729355 -11.1130456664
17064 1002 -0.139161113585 9.04422062242e-07 -20.8131003324 -10.9192062967
17065 1117 -0.139166648407 9.77152275889e-07 -20.8127170559 -10.90366764
17066 1298 -0.139171926091 1.15063370411e-06 -20.8123516075 -10.94873059
17067 962 -0.13918019186 9.60268323734e-07 -20.8117792946 -11.1535736917
17068 1188 -0.139185882783 1.14479997807e-06 -20.8113852913 -11.0722933993
17069 978 -0.13919402915 9.02235889014e-07 -20.8108213317 -11.0236416717
17070 1125 -0.13919952683 1.00659569223e-06 -20.8104407648 -11.0160466866
17071 1226 -0.139205277474 1.1853634472e-06 -20.8100427116 -10.8340621834
17072 1272 -0.13921202718 1.07427536725e-06 -20.8095755365 -10.8074892656
17073 1147 -0.139218531141 1.09879385205e-06 -20.8091254031 -10.9338332645
17074 1062 -0.139225767538 1.04737200463e-06 -20.8086246163 -11.1015379483
17075 1034 -0.139232820542 1.0897773087e-06 -20.8081365594 -11.0757595869
17076 1056 -0.139240110108 1.00595602627e-06 -20.8076321724 -11.0552339322
17077 1085 -0.139246552444 1.03925647505e-06 -20.8071864414 -10.9350270071
17078 1026 -0.139253559195 1.00834848054e-06 -20.8067016956 -11.0921015597
17079 1071 -0.139260119765 1.16871002355e-06 -20.8062478516 -10.8953003532
17080 1090 -0.139267842874 1.11086665622e-06 -20.805713628 -11.0136334556
17081 1017 -0.139275502984 9.72073961473e-07 -20.8051838068 -11.0025564976
17082 1166 -0.139281319618 1.00123324063e-06 -20.8047815218 -11.0208294199
17083 1178 -0.139287204483 1.08889256053e-06 -20.804374544 -10.9316085907
17084 969 -0.139294938754 1.04005566201e-06 -20.8038397074 -11.1532580058
17085 1032 -0.13930201498 1.00169370333e-06 -20.8033504153 -10.9107828076
17086 1090 -0.139308400018 9.47073841114e-07 -20.8029089488 -10.9975883581
17087 923 -0.139315253389 8.19176581224e-07 -20.8024351357 -10.8780708464
17088 1209 -0.139319879834 1.42621899302e-06 -20.802115303 -11.1709790049
17089 1064 -0.139329880806 1.13771903543e-06 -20.8014239773 -10.9265554242
17090 898 -0.139338739979 1.04957544945e-06 -20.8008116427 -11.0043731693
17091 1121 -0.139345504249 1.05911387045e-06 -20.8003441452 -11.0918749288
17092 980 -0.139352944299 9.75265636441e-07 -20.7998299828 -11.012665979
17093 1155 -0.139358864727 1.13147214616e-06 -20.7994208675 -10.9530249116
17094 912 -0.139367434239 1.09175407226e-06 -20.7988287414 -11.0100968585
17095 998 -0.139375249611 1.00341850684e-06 -20.7982887726 -10.966405004
17096 1004 -0.139382158693 9.40971508566e-07 -20.7978114584 -10.6844011501
17097 1250 -0.139387442104 9.62185996342e-07 -20.7974464783 -11.0110006304
17098 1128 -0.139393215071 9.93648288426e-07 -20.7970477036 -11.085505884
17099 1046 -0.139399713562 1.04299359553e-06 -20.7965988426 -11.0588917646
17100 1144 -0.139406154731 1.3179459645e-06 -20.7961539726 -10.94784777
17101 1088 -0.13941508299 9.48126563957e-07 -20.7955373796 -10.8148277288
17102 1202 -0.139420533333 1.13685418183e-06 -20.7951610041 -11.0056778486
17103 1238 -0.139427099006 1.41268063736e-06 -20.7947076389 -11.0483371156
17104 1094 -0.139436702843 1.26281252096e-06 -20.7940445448 -11.0604184432
17105 1083 -0.139445245117 9.87381174869e-07 -20.7934548047 -11.1681436334
17106 992 -0.139452014694 9.79678691563e-07 -20.7929874871 -10.8836217542
17107 1053 -0.139458454642 1.13024284295e-06 -20.7925429566 -11.0543226842
17108 1174 -0.139465420608 1.10217943048e-06 -20.792062152 -10.9485388049
17109 1027 -0.139472895324 9.79915011159e-07 -20.7915462734 -10.9840050673
17110 1039 -0.139479395642 1.01408983097e-06 -20.7910976786 -11.012720292
17111 1193 -0.139485396278 1.28770889439e-06 -20.7906835959 -10.8915529221
17112 1065 -0.139494165728 1.13891281062e-06 -20.7900784963 -10.9034843335
17113 1109 -0.139501523762 9.46965842903e-07 -20.7895708304 -10.8879642946
17114 1237 -0.139506818272 1.20893348028e-06 -20.7892055623 -11.0104314302
17115 1078 -0.139514799556 1.1319948276e-06 -20.7886549737 -11.0159520935
17116 1006 -0.139522736695 9.86763073921e-07 -20.7881074784 -11.0639662453
17117 1068 -0.139529149028 1.13445817772e-06 -20.7876651973 -11.0675768105
17118 1090 -0.139536596546 1.03342240383e-06 -20.7871515549 -11.0265669302
17119 1003 -0.139543711919 9.83920227657e-07 -20.7866608592 -10.9065113185
17120 986 -0.139550551566 1.04686180498e-06 -20.7861892144 -11.0579811346
17121 1056 -0.139557535884 9.67439758118e-07 -20.7857076299 -11.0131507596
17122 1067 -0.139563764384 9.61995916618e-07 -20.7852781919 -10.9932997191
17123 1194 -0.139569365975 1.24641143643e-06 -20.7848920027 -11.1206809377
17124 940 -0.139578754444 8.11780446954e-07 -20.7842447887 -10.8699045482
17125 992 -0.139584175724 8.97539720258e-07 -20.7838710917 -11.0160835043
17126 1133 -0.139589608678 9.61450303197e-07 -20.7834966122 -11.044644086
17127 1116 -0.139595498899 9.4692469778e-07 -20.7830906397 -10.9695495017
17128 1071 -0.139601509658 1.16759708677e-06 -20.7826763864 -10.9702827378
17129 1089 -0.139609215743 9.10079431236e-07 -20.7821453334 -10.958715298
17130 1093 -0.139614839335 9.34786261006e-07 -20.7817578206 -10.9434913655
17131 1011 -0.1396210626 1.01558263896e-06 -20.781329013 -10.9629674546
17132 942 -0.139628482279 1.13071389872e-06 -20.7808178061 -11.018093142
17133 1184 -0.139635538229 1.13685892026e-06 -20.7803316983 -11.0186382355
17134 1131 -0.139642663008 1.04069327791e-06 -20.7798408867 -10.9452407401
17135 1138 -0.139649046327 1.01364161457e-06 -20.7794011854 -10.9849046054
17136 1107 -0.139655381127 9.02786746055e-07 -20.7789648566 -10.9318580201
17137 1082 -0.139660983413 9.51222941352e-07 -20.7785790073 -10.9965935679
17138 1199 -0.139666476291 1.13023421622e-06 -20.7782007163 -10.9457386353
17139 1096 -0.139673720669 1.08515796178e-06 -20.7777018353 -11.0351035005
17140 1122 -0.139680547219 9.18288955513e-07 -20.7772317642 -10.843359557
17141 1148 -0.139685973816 9.18637581469e-07 -20.7768581179 -10.9869455641
17142 1177 -0.139691265822 1.11532122392e-06 -20.7764937602 -11.1687538467
17143 1050 -0.139698688227 1.00030545851e-06 -20.7759827589 -10.9765974753
17144 1007 -0.139705516102 1.07066027754e-06 -20.7755127252 -11.1580706087
17145 1061 -0.139712655795 1.04695714273e-06 -20.7750212634 -11.0271805213
17146 1016 -0.139719808382 9.99219840676e-07 -20.7745289526 -10.9122609251
17147 1450 -0.139724835289 1.16453832381e-06 -20.774182975 -10.9300384579
