100 100000 0.95 gpomdp sample_bernstein 30000000
4857 1358 -0.443914889053 1.9058082639e-05 -13.5698728312 -9.79259270772
4858 1649 -0.443950744355 2.07513767527e-05 -13.5696745861 -9.70740931798
4859 1800 -0.443987182387 2.55047973615e-05 -13.5694731863 -9.76925477766
4860 1279 -0.444031652972 1.79158481614e-05 -13.5692274807 -9.68667194717
4861 1619 -0.444059071356 1.9592176196e-05 -13.569076041 -9.67914466533
4862 1867 -0.444089206173 2.64717014511e-05 -13.5689096419 -9.78119117718
4863 1212 -0.44413684751 2.10048085484e-05 -13.5686466693 -9.75831592932
4864 1292 -0.44418159164 2.03934664118e-05 -13.5683997941 -9.64657502702
4865 1344 -0.444214897293 1.91621202979e-05 -13.5682160969 -9.60572919811
4866 1630 -0.444249260114 1.94901262473e-05 -13.5680266281 -9.65065931309
4867 1895 -0.444282139374 2.28153331277e-05 -13.5678453956 -9.72533250068
4868 1777 -0.444322491945 2.21081950839e-05 -13.5676230451 -9.7046263976
4869 1786 -0.444365609682 2.44798855646e-05 -13.5673855496 -9.7412548269
4870 1450 -0.444411296774 2.41092640861e-05 -13.5671340052 -9.6823779553
4871 1157 -0.444456665167 1.10000636507e-05 -13.5668843206 -9.77677375471
4872 2439 -0.444471284273 2.90420651655e-05 -13.5668038868 -9.74595766735
4873 1299 -0.44452595359 2.3430342416e-05 -13.5665031946 -9.71832493017
4874 1095 -0.444568618486 1.92133549375e-05 -13.5662686347 -9.71026529449
4875 1253 -0.444603123438 1.96717832656e-05 -13.5660790036 -9.68944888557
4876 1410 -0.4446386806 2.11832036019e-05 -13.5658836533 -9.75792705794
4877 1422 -0.444676094308 2.12040289629e-05 -13.5656781725 -9.79977594395
4878 1447 -0.444712188084 1.49536941246e-05 -13.5654800083 -9.85557078447
4879 2322 -0.444735522397 2.84197538196e-05 -13.5653519322 -9.75521016411
4880 1349 -0.444787413266 2.05108899466e-05 -13.5650672155 -9.69221389977
4881 1478 -0.44482659127 1.99346894458e-05 -13.5648523429 -9.66120744088
4882 1661 -0.444860114699 2.12956009122e-05 -13.5646685449 -9.78077881646
4883 1628 -0.444892993616 2.19204845216e-05 -13.5644883359 -9.74857765327
4884 1587 -0.444934552035 2.13547358643e-05 -13.5642606332 -9.75337191201
4885 1592 -0.444970497162 2.467388048e-05 -13.5640637571 -9.65417652285
4886 1283 -0.445020244365 2.05753546248e-05 -13.5637913933 -9.87259543619
4887 1343 -0.44505742708 2.04878152012e-05 -13.5635879016 -9.80147365369
4888 1433 -0.445092166614 2.05066190344e-05 -13.5633978443 -9.86158719258
4889 1516 -0.445127137867 2.51577565536e-05 -13.563206581 -9.73732639606
4890 1145 -0.445177227124 1.38859551994e-05 -13.5629327431 -9.75334743192
4891 1986 -0.445201043952 2.20904435552e-05 -13.5628025811 -9.82517258667
4892 1880 -0.445235696749 2.10779240367e-05 -13.5626132506 -9.69182275082
4893 1930 -0.445270670701 2.47475164595e-05 -13.5624222272 -9.78573091306
4894 1521 -0.445316286497 2.31690461207e-05 -13.5621731725 -9.79623281137
4895 1334 -0.445358695564 2.01013792192e-05 -13.5619417205 -9.77093126563
4896 1509 -0.445397107401 2.12665106659e-05 -13.5617321626 -9.811067405
4897 1502 -0.445431282236 2.13633049723e-05 -13.5615457826 -9.69502456345
4898 1501 -0.445467532483 1.97438916952e-05 -13.5613481486 -9.74551395851
4899 1677 -0.44549865817 2.03942832487e-05 -13.5611785065 -9.65055425961
4900 1867 -0.445532054685 2.12025870307e-05 -13.5609965424 -9.78533213829
4901 1953 -0.445569051281 2.58665791432e-05 -13.5607950288 -9.76802993832
4902 1349 -0.445612518504 1.95687143212e-05 -13.5605583595 -9.61678738641
4903 1576 -0.445647463331 1.99323227734e-05 -13.560368162 -9.76200553049
4904 1769 -0.445679816754 2.4288730417e-05 -13.5601921241 -9.76763113328
4905 1417 -0.445723964058 2.50267553482e-05 -13.559952 -9.71231892307
4906 1098 -0.445777002024 2.22142919862e-05 -13.5596636486 -9.67774510535
4907 1018 -0.445819508811 1.69944789315e-05 -13.5594326547 -9.87196635184
4908 1417 -0.445850630961 2.01824620618e-05 -13.5592635861 -9.68607964347
4909 1556 -0.445885628932 2.18776231845e-05 -13.5590735208 -9.71704655602
4910 1497 -0.44592214327 2.23036715138e-05 -13.5588752865 -9.78741441566
4911 1448 -0.445965088193 2.27697957972e-05 -13.5586422272 -9.77218027511
4912 1297 -0.446006293776 1.80693969463e-05 -13.5584186947 -9.7470695937
4913 1668 -0.446036894048 2.43229994537e-05 -13.5582527495 -9.76488321275
4914 1336 -0.446080382555 2.25315080866e-05 -13.5580169928 -9.85931284809
4915 1188 -0.446121268375 1.85280977254e-05 -13.5577954327 -9.65963474743
4916 1472 -0.446152955937 2.02197526614e-05 -13.5576237759 -9.79032869957
4917 1523 -0.44618422083 2.02984121439e-05 -13.5574544585 -9.74705562269
4918 1702 -0.446220712087 2.41289899308e-05 -13.5572568997 -9.74181171618
4919 1369 -0.446262331822 1.64887197307e-05 -13.557031658 -9.77448673799
4920 1939 -0.446287700297 2.49518969399e-05 -13.5568944093 -9.72327639801
4921 1468 -0.44633278411 1.92292210002e-05 -13.5566505766 -9.74038947339
4922 1768 -0.446367003473 1.90406661286e-05 -13.556465572 -9.73347598333
4923 2102 -0.446394976356 2.29996232097e-05 -13.5563143824 -9.70066305693
4924 1965 -0.446434248827 2.0486174485e-05 -13.5561021867 -9.72744675647
4925 2138 -0.446465299119 2.71298830066e-05 -13.5559344717 -9.75122192146
4926 1411 -0.446515890323 1.90598984786e-05 -13.5556613127 -9.66937000064
4927 1704 -0.446548625008 2.6590561298e-05 -13.5554846357 -9.79178283047
4928 1100 -0.446599550782 1.78304865381e-05 -13.5552098844 -9.65909607581
4929 1431 -0.446630985776 2.0013364771e-05 -13.5550403536 -9.65214384071
4930 1572 -0.446663755532 2.30817467268e-05 -13.5548636774 -9.73177435652
4931 1363 -0.446703355483 1.75649679418e-05 -13.5546502486 -9.81074390696
4932 1815 -0.446732993969 2.54208083611e-05 -13.5544905601 -9.79177084977
4933 1327 -0.446778422613 1.58218300316e-05 -13.5542458818 -9.6468174722
4934 2046 -0.446805569821 2.66483396588e-05 -13.5540997168 -9.69642058489
4935 1325 -0.446853829834 2.24696184195e-05 -13.5538399685 -9.74122317246
4936 1265 -0.446898948282 1.98502645297e-05 -13.553597235 -9.72636629778
4937 1427 -0.446935894408 2.15449442414e-05 -13.553398544 -9.74129516741
4938 1423 -0.446976209107 2.1213413163e-05 -13.5531818157 -9.81276835887
4939 1454 -0.447016169343 1.98804964912e-05 -13.5529670735 -9.62960932089
4940 1641 -0.447049920872 2.3260295584e-05 -13.5527857589 -9.73382359052
4941 1418 -0.447090862344 1.82044549116e-05 -13.5525658963 -9.76837835932
4942 1842 -0.447123240003 2.4754215702e-05 -13.5523920825 -9.6959023908
4943 1412 -0.447166852648 2.13772765081e-05 -13.5521580389 -9.72475612709
4944 1418 -0.447206112758 2.04549620487e-05 -13.5519474344 -9.75702752511
4945 1561 -0.447244783517 2.33882031245e-05 -13.5517400671 -9.83235685194
4946 1341 -0.447287737608 2.02097217501e-05 -13.551509819 -9.69143775748
4947 1470 -0.447322579782 1.76424794356e-05 -13.5513231214 -9.68004067245
4948 1897 -0.447348005384 2.36151544113e-05 -13.5511869199 -9.84699045133
4949 1689 -0.447391935557 2.49157941742e-05 -13.5509516682 -9.64003677167
4950 1299 -0.447439343244 1.96536200866e-05 -13.5506979027 -9.73889440498
4951 1535 -0.44747718342 2.50379109419e-05 -13.5504954313 -9.75781554286
4952 1167 -0.447526241916 1.86122893754e-05 -13.550233041 -9.80308420524
4953 1395 -0.447556988622 2.30416549025e-05 -13.5500686531 -9.81563432562
4954 1238 -0.447600790422 1.99491893607e-05 -13.5498345478 -9.7684506141
4955 1371 -0.447635715955 1.99615257145e-05 -13.5496479519 -9.75499707319
4956 1521 -0.447668601226 1.92074299317e-05 -13.5494723124 -9.63342116671
4957 1787 -0.447698910936 2.50967584173e-05 -13.5493104768 -9.72687864005
4958 1428 -0.447748406206 2.19338735361e-05 -13.5490463008 -9.74821171338
4959 1392 -0.447787937105 1.84406072351e-05 -13.5488353968 -9.8092831871
4960 1688 -0.447815569435 2.22106881435e-05 -13.5486880201 -9.79785532321
4961 1606 -0.447854220818 2.15190674857e-05 -13.5484819376 -9.72987415236
4962 1633 -0.447893473817 2.12689534933e-05 -13.5482727238 -9.82216628716
4963 1680 -0.447931220773 2.11152634585e-05 -13.5480716098 -9.85745434948
4964 1673 -0.447964311876 2.65917119336e-05 -13.5478953606 -9.65295706348
4965 1161 -0.448016212528 2.18356436834e-05 -13.5476190387 -9.73603689592
4966 1142 -0.448059674194 1.88693166436e-05 -13.5473877501 -9.87882381848
4967 1369 -0.448094470615 2.24431675246e-05 -13.547202643 -9.8793263575
4968 1234 -0.448135149196 1.13331294956e-05 -13.5469863214 -9.71668621832
4969 2533 -0.44815074976 2.81307083715e-05 -13.5469033822 -9.73185300064
4970 1491 -0.448201886216 1.68461602386e-05 -13.5466316046 -9.74685928481
4971 2021 -0.448225838491 2.48809902236e-05 -13.5465043491 -9.76181878642
4972 1613 -0.448272573744 2.42413276869e-05 -13.5462561329 -9.61355394198
4973 1307 -0.448317787753 2.13865400409e-05 -13.5460161001 -9.66367141127
4974 1326 -0.448356730969 1.91405602579e-05 -13.5458094395 -9.71944892704
4975 1600 -0.448389805927 2.26523566861e-05 -13.5456339797 -9.73128186802
4976 1401 -0.448425976761 1.9288924609e-05 -13.5454421589 -9.57835456412
4977 1648 -0.448457641411 2.31934942719e-05 -13.5452742889 -9.74426757046
4978 1435 -0.448499953385 1.83250551902e-05 -13.5450500503 -9.79519133564
4979 1758 -0.44852869466 2.54092679449e-05 -13.5448977826 -9.74680464548
4980 1217 -0.448570721298 1.53551552699e-05 -13.5446752048 -9.67117503293
4981 1897 -0.448595511727 2.54858116187e-05 -13.5445439532 -9.74237548038
4982 1405 -0.448642267471 2.22697589217e-05 -13.5442964908 -9.71159587725
4983 1293 -0.448682517573 1.94414691012e-05 -13.544083548 -9.70797710955
4984 1510 -0.448717771826 1.94306581058e-05 -13.5438971019 -9.80021660881
4985 1836 -0.448753051414 2.23576007685e-05 -13.5437105839 -9.73861505786
4986 1781 -0.448793496872 2.1638786182e-05 -13.543496831 -9.76783105748
4987 1784 -0.448830890432 2.57969264519e-05 -13.5432992798 -9.73469630901
4988 1279 -0.448879715602 1.8737644079e-05 -13.5430414399 -9.68889178581
4989 1559 -0.448911148165 1.91145486981e-05 -13.5428755111 -9.74945137496
4990 1880 -0.448942205453 2.81217179692e-05 -13.5427116117 -9.66475410149
4991 1108 -0.4489987396 1.75673311653e-05 -13.5424133858 -9.5309433977
4992 1456 -0.449027895259 1.9468356579e-05 -13.5422596476 -9.57959017957
4993 1680 -0.449060809568 2.4219566441e-05 -13.5420861408 -9.76725474773
4994 1364 -0.449102316428 1.77322617435e-05 -13.5418674155 -9.78033261509
4995 1809 -0.449132913037 2.45235597792e-05 -13.541706238 -9.57560167136
4996 1417 -0.449175395849 2.15235698134e-05 -13.5414825232 -9.55894566259
4997 1400 -0.449213737359 1.99516178855e-05 -13.5412806936 -9.82282056939
4998 1634 -0.449253952132 2.25202639902e-05 -13.5410690816 -9.7002228007
4999 1577 -0.449297385754 2.17312640201e-05 -13.5408406223 -9.84178417609
5000 1560 -0.449336729826 2.31616693833e-05 -13.5406337547 -9.78268465964
5001 1362 -0.449378205131 2.0049308401e-05 -13.5404157646 -9.74187274342
5002 1498 -0.449412444865 2.48143500525e-05 -13.5402358684 -9.71639360515
5003 1151 -0.449460386657 1.90639444196e-05 -13.5399840791 -9.71357689992
5004 1374 -0.449497759971 2.15799725282e-05 -13.5397878744 -9.60937004176
5005 1309 -0.449533617999 1.96191545633e-05 -13.5395996899 -9.64502835602
5006 1460 -0.449568734454 2.1544182308e-05 -13.5394154591 -9.70204352997
5007 1462 -0.449604280781 1.89773883402e-05 -13.5392290354 -9.73401532401
5008 1785 -0.449635796506 2.1074870504e-05 -13.5390638027 -9.76143345651
5009 1853 -0.449669846915 2.30406285304e-05 -13.5388853365 -9.77216193957
5010 1664 -0.449708885841 2.20151062549e-05 -13.538680795 -9.71925357282
5011 1559 -0.449744658281 1.92983041213e-05 -13.5384934343 -9.86063334302
5012 1792 -0.449775211904 2.56038462206e-05 -13.5383334578 -9.71899480719
5013 1273 -0.449821481601 1.51780404247e-05 -13.5380912813 -9.78732037372
5014 1956 -0.449842634944 2.08036239333e-05 -13.5379805996 -9.74586393184
5015 2005 -0.449873838841 2.6852338991e-05 -13.5378173704 -9.73633247947
5016 1341 -0.449925829427 1.85472877401e-05 -13.5375455122 -9.64166339107
5017 1653 -0.44995564242 2.31241746896e-05 -13.5373896808 -9.63612722483
5018 1470 -0.44999736717 2.13923793326e-05 -13.5371716609 -9.70415362651
5019 1472 -0.45003549911 2.52105892065e-05 -13.5369724897 -9.66132812163
5020 1088 -0.450085001924 1.69024773604e-05 -13.5367140333 -9.64989643832
5021 1474 -0.450112857519 2.31958594921e-05 -13.5365686513 -9.68738118438
5022 1292 -0.450153733713 2.25954725872e-05 -13.5363553827 -9.59619365407
5023 1158 -0.45019424881 1.78506275449e-05 -13.5361440797 -9.79417888199
5024 1480 -0.45022442741 1.82174054991e-05 -13.5359867386 -9.8314809821
5025 1827 -0.450251115886 2.34264077787e-05 -13.5358476313 -9.81555321047
5026 1513 -0.45028985996 2.12241351662e-05 -13.5356457499 -9.74389403973
5027 1474 -0.450323644466 2.06299546925e-05 -13.5354697716 -9.81937913341
5028 1612 -0.450362547472 2.16774559775e-05 -13.5352672017 -9.69082230202
5029 1579 -0.450400452864 2.3644215723e-05 -13.5350698985 -9.72304631842
5030 1316 -0.450444130936 1.56701295187e-05 -13.5348426356 -9.69841301216
5031 2016 -0.450467957675 2.26824826874e-05 -13.5347187016 -9.68604275417
5032 1787 -0.450500616433 2.55358287776e-05 -13.5345488738 -9.86284478112
5033 1335 -0.450550193953 2.15445453489e-05 -13.5342911679 -9.66896616651
5034 1317 -0.450590984453 1.66590090694e-05 -13.5340792283 -9.83511686863
5035 1879 -0.450619728054 2.55904661615e-05 -13.5339299315 -9.7700797988
5036 1369 -0.450666652617 1.99831869158e-05 -13.5336862887 -9.68300040962
5037 1554 -0.450701570535 1.88391551967e-05 -13.5335050577 -9.73733757796
5038 1878 -0.450730714242 2.27174938274e-05 -13.533353842 -9.65311461231
5039 1745 -0.45076986086 2.14754051909e-05 -13.5331507911 -9.73313987499
5040 1788 -0.450807852223 2.09747895929e-05 -13.5329538046 -9.72204747353
5041 1890 -0.45084303628 2.39691586446e-05 -13.5327714376 -9.69340064208
5042 1590 -0.450885078344 2.19959068775e-05 -13.5325536041 -9.75152701947
5043 1573 -0.450922526914 2.20298576554e-05 -13.5323596444 -9.73684172944
5044 1494 -0.450960892822 1.77114580679e-05 -13.5321610051 -9.62694560587
5045 1952 -0.450988599022 2.25304739943e-05 -13.5320176016 -9.79091947341
5046 1703 -0.45102077572 2.15800755699e-05 -13.5318511068 -9.8208831201
5047 1686 -0.45105735771 2.48622351779e-05 -13.5316618793 -9.76131202657
5048 1313 -0.451105484678 1.91466908369e-05 -13.5314130337 -9.73869944605
5049 1540 -0.451137148773 1.84339866596e-05 -13.5312493733 -9.79832423379
5050 1879 -0.451164123993 2.12419891692e-05 -13.531109987 -9.75408605791
5051 1939 -0.451197750174 2.50794947019e-05 -13.530936284 -9.63818614848
5052 1408 -0.451237827188 2.26493064058e-05 -13.5307293306 -9.7424248756
5053 1332 -0.451283313499 1.98738348505e-05 -13.53049454 -9.8143627461
5054 1473 -0.451317618166 1.66799868872e-05 -13.5303175341 -9.7566709249
5055 2104 -0.451345197373 2.73679627067e-05 -13.5301752723 -9.64546801383
5056 1271 -0.451394518528 1.68467136107e-05 -13.5299209523 -9.86141205272
5057 1812 -0.451424705012 2.59297103927e-05 -13.5297653576 -9.72412381075
5058 1316 -0.451477055701 1.94633205237e-05 -13.5294956247 -9.79823169211
5059 1496 -0.451510943609 1.8179796489e-05 -13.5293210918 -9.66597067877
5060 1845 -0.451538155821 2.50578538645e-05 -13.5291809816 -9.68372391789
5061 1364 -0.451580750477 2.01678743372e-05 -13.5289617433 -9.77031603017
5062 1456 -0.451613735001 2.0200486771e-05 -13.5287920305 -9.74632184767
5063 1609 -0.45164944034 1.58723914482e-05 -13.5286083787 -9.68223046545
5064 2416 -0.4516715434 2.42876694243e-05 -13.5284947222 -9.76883006968
5065 2039 -0.451711993197 2.45330052599e-05 -13.5282867867 -9.75441706322
5066 1573 -0.451750389835 2.20400790645e-05 -13.52808948 -9.75236296619
5067 1509 -0.451786302664 2.1400819891e-05 -13.5279050022 -9.7146987171
5068 1534 -0.451823827752 2.11932407887e-05 -13.5277123102 -9.64575859147
5069 1591 -0.451862092128 2.53927675434e-05 -13.5275158932 -9.61749692424
5070 1251 -0.451917420675 1.50203473832e-05 -13.5272320101 -9.78388611465
5071 2043 -0.451942519077 2.67093383313e-05 -13.5271032833 -9.68939412679
5072 1387 -0.451992283087 1.50133239233e-05 -13.5268481407 -9.79810274696
5073 2218 -0.452016262619 2.49974583901e-05 -13.5267252397 -9.79561159196
5074 1700 -0.452057629883 2.21611782209e-05 -13.5265132888 -9.73983833416
5075 1569 -0.452092613037 2.23989911781e-05 -13.5263341132 -9.78774326001
5076 1452 -0.452133111481 1.91296578168e-05 -13.5261267645 -9.7858863004
5077 1732 -0.452163999338 2.26597181879e-05 -13.5259686753 -9.72866922286
5078 1572 -0.452202173501 2.50773024434e-05 -13.5257733581 -9.73136836529
5079 1222 -0.45225399405 1.83266272523e-05 -13.5255083339 -9.62976163741
5080 1503 -0.45228559047 1.96463806984e-05 -13.5253468058 -9.88943462911
5081 1646 -0.452315509835 2.44634964916e-05 -13.5251938963 -9.82571643017
5082 1271 -0.452360989461 1.67570573473e-05 -13.5249615466 -9.67485861905
5083 1805 -0.452388769164 1.90675791173e-05 -13.5248196734 -9.70437268996
5084 2199 -0.45242059131 2.32392185082e-05 -13.5246572016 -9.67374107926
5085 2008 -0.452460014765 2.11440098228e-05 -13.5244559891 -9.7769857707
5086 2092 -0.452493411016 2.42199902786e-05 -13.5242855982 -9.6962561149
5087 1691 -0.452532504661 2.06395393705e-05 -13.5240862081 -9.66988143147
5088 1853 -0.45256710927 2.61700025407e-05 -13.5239097758 -9.63777070654
5089 1247 -0.45261392123 1.65440344287e-05 -13.5236711973 -9.80981899206
5090 1808 -0.4526431212 2.2048391437e-05 -13.5235224331 -9.73444819761
5091 1730 -0.452679077271 2.23847224324e-05 -13.5233393061 -9.62283639965
5092 1627 -0.452718255751 2.18164564597e-05 -13.5231398391 -9.73227691588
5093 1511 -0.452750770104 1.83006687886e-05 -13.5229743577 -9.81782460738
5094 1856 -0.45277624496 2.3729952217e-05 -13.5228447398 -9.76825539234
5095 1510 -0.452813549306 2.25992860179e-05 -13.5226549899 -9.73327105252
5096 1371 -0.452853207539 1.94912919703e-05 -13.5224533414 -9.65769002883
5097 1539 -0.452883396714 1.98029517497e-05 -13.5222998913 -9.68841690282
5098 1766 -0.452916717359 2.31297215597e-05 -13.5221305758 -9.69356805387
5099 1538 -0.452954575512 2.08071178563e-05 -13.5219382692 -9.78757520124
5100 1590 -0.452988894998 2.04532562737e-05 -13.5217639983 -9.74779365399
5101 1728 -0.45302258637 2.08747429628e-05 -13.5215929729 -9.77311234431
5102 1774 -0.453053996183 2.19720731664e-05 -13.521433579 -9.66979550622
5103 1700 -0.453090447864 2.00772559189e-05 -13.5212486598 -9.73437134807
5104 1869 -0.453121634958 2.11494750173e-05 -13.5210904993 -9.76379381959
5105 1998 -0.453158207692 2.6421793517e-05 -13.5209050869 -9.6264042941
5106 1398 -0.45320809772 2.240340894e-05 -13.520652265 -9.62226981943
5107 1278 -0.45324696467 1.10923517723e-05 -13.5204553876 -9.83716762927
5108 2709 -0.453264404399 2.62324281162e-05 -13.520367072 -9.77930009234
5109 1952 -0.453309305274 2.57239981089e-05 -13.5201397601 -9.89449801496
5110 1353 -0.453352779252 1.57908063154e-05 -13.5199197656 -9.79560146751
5111 2042 -0.453378129033 2.53643876611e-05 -13.5197915287 -9.79306810623
5112 1474 -0.453421802966 1.79485733679e-05 -13.519570669 -9.75604373642
5113 1882 -0.453450850475 2.3205112132e-05 -13.5194238268 -9.77985422556
5114 1633 -0.453490706619 2.2053270226e-05 -13.5192224112 -9.83111180409
5115 1569 -0.453529270266 2.14010789222e-05 -13.5190276009 -9.74641787987
5116 1565 -0.453567273507 2.08484665949e-05 -13.5188356925 -9.76651405809
5117 1624 -0.453602218175 2.34070675176e-05 -13.5186592913 -9.75732806437
5118 1410 -0.453644115292 2.16974237386e-05 -13.5184478723 -9.71093336668
