100 100000 0.75 gpomdp iter_bernstein 20000000
1775 687 -0.00340070963144 2.12388011823e-07 -53.6917736825 -12.2173533928
1776 701 -0.00340268300904 1.99122761079e-07 -53.6901499695 -12.1695965781
1777 682 -0.00340456537209 1.89118542692e-07 -53.6886012484 -12.1536477601
1778 683 -0.00340636523769 2.08090705749e-07 -53.6871204976 -12.0813483561
1779 683 -0.00340836131353 2.05513990182e-07 -53.6854784333 -12.0779001059
1780 665 -0.00341036007623 2.25536879331e-07 -53.6838342734 -12.1984708426
1781 708 -0.00341245879947 1.90407891976e-07 -53.6821080107 -12.038722817
1782 723 -0.0034141698251 2.1115834667e-07 -53.6807007345 -12.1993992691
1783 731 -0.00341606725676 1.88213947913e-07 -53.6791402422 -12.0372516536
1784 704 -0.00341780040992 1.82688336265e-07 -53.6777149468 -11.9639783081
1785 691 -0.00341950145408 2.01578234813e-07 -53.6763161409 -12.0370517071
1786 665 -0.00342145408608 1.73881909636e-07 -53.6747105511 -11.9545985382
1787 680 -0.00342310011881 1.82676444864e-07 -53.6733571536 -12.2189461412
1788 724 -0.00342471828655 2.09180864533e-07 -53.6720267431 -12.0245831467
1789 726 -0.00342660848529 2.121109814e-07 -53.6704727717 -12.0836824443
1790 648 -0.00342872649312 2.0560854368e-07 -53.6687316356 -12.2135331152
1791 744 -0.00343054450067 2.08023070357e-07 -53.6672372214 -12.198271264
1792 686 -0.00343249993599 2.09235901601e-07 -53.6656299465 -11.9775848394
1793 689 -0.00343447347472 2.15709624807e-07 -53.6640079028 -12.076060494
1794 688 -0.00343651966052 2.17195885842e-07 -53.6623262687 -12.1340709795
1795 685 -0.0034386054922 1.95769187218e-07 -53.6606121758 -11.9553996421
1796 713 -0.00344040128889 1.82796405041e-07 -53.6591365275 -12.1997231464
1797 727 -0.00344201259728 2.01012405172e-07 -53.6578125563 -12.1297261509
1798 692 -0.0034439069438 2.04637808256e-07 -53.6562561152 -12.2168571378
1799 740 -0.00344570804216 1.80645701623e-07 -53.6547763844 -12.0241118685
1800 689 -0.00344738911008 1.97298767841e-07 -53.6533953512 -11.9921507579
1801 669 -0.00344931445478 1.96142468559e-07 -53.6518137388 -12.2510549481
1802 689 -0.00345116027075 1.6899909464e-07 -53.6502975568 -11.9086002657
1803 678 -0.00345274367382 1.95054925824e-07 -53.6489970026 -11.9689971997
1804 674 -0.00345461888727 1.6634068908e-07 -53.6474568581 -12.1424912627
1805 681 -0.00345617705827 2.12169341596e-07 -53.6461771826 -12.2637787241
1806 684 -0.00345818980846 2.1864771103e-07 -53.6445242789 -12.2015348056
1807 712 -0.00346020092 2.26110134356e-07 -53.6428728369 -12.2476285187
1808 693 -0.00346233157236 2.07623741423e-07 -53.6411233593 -12.2361486948
1809 717 -0.00346422518098 2.28853918241e-07 -53.6395686273 -12.1915132185
1810 693 -0.00346639930399 1.92231723982e-07 -53.637783708 -12.2168104643
1811 718 -0.00346814419816 1.92940660048e-07 -53.6363512765 -12.05916374
1812 698 -0.00346994390931 1.87406728786e-07 -53.6348739355 -11.9137490774
1813 701 -0.00347168231757 2.20354509935e-07 -53.6334470048 -11.9678213262
1814 694 -0.00347374905164 2.35018658325e-07 -53.6317506883 -12.3733271955
1815 696 -0.00347597954504 2.24115200331e-07 -53.6299201001 -11.9712941486
1816 672 -0.00347816749651 1.93807723365e-07 -53.6281245648 -12.1400280544
1817 730 -0.00347989601579 1.87548759359e-07 -53.6267061579 -12.0804391399
1818 689 -0.00348164085744 1.94422156272e-07 -53.6252744439 -12.1686057486
1819 677 -0.0034834971042 1.9869065531e-07 -53.623751413 -12.0718965261
1820 694 -0.00348534994748 1.99934236673e-07 -53.622231273 -12.2444246445
1821 696 -0.00348721879914 2.23589892426e-07 -53.6206980987 -12.2334209548
1822 729 -0.00348923262241 2.2451069803e-07 -53.6190461039 -12.032184935
1823 664 -0.00349143495867 2.1523929959e-07 -53.6172395997 -12.1287133522
1824 715 -0.00349340146735 1.9439401979e-07 -53.6156266543 -12.1520821726
1825 689 -0.00349523667327 2.17051677274e-07 -53.6141215042 -12.0132666517
1826 690 -0.00349730628448 2.2101166031e-07 -53.6124242215 -12.1257160429
1827 745 -0.0034992682576 2.21394513039e-07 -53.6108153256 -12.1691896096
1828 658 -0.00350145691455 2.11230701623e-07 -53.6090206698 -12.0255063352
1829 653 -0.00350356328729 1.94397163825e-07 -53.6072936148 -12.0296425736
1830 685 -0.00350541993725 2.21846363499e-07 -53.6057714175 -12.2576623712
1831 712 -0.00350746928894 1.97101822713e-07 -53.6040913457 -12.0346373939
1832 710 -0.0035092694287 2.26519295511e-07 -53.6026156784 -12.1373349503
1833 728 -0.00351132424584 1.92076076512e-07 -53.6009313523 -12.0863018813
1834 661 -0.00351318525281 1.7970244383e-07 -53.5994059957 -12.0425759611
1835 689 -0.00351486324159 1.96925490828e-07 -53.5980307332 -12.1694970248
1836 685 -0.00351673570237 2.07095335688e-07 -53.5964961783 -11.9837406524
1837 661 -0.0035187875161 2.48009973239e-07 -53.5948147516 -12.1935928632
1838 711 -0.0035210980933 2.16327332961e-07 -53.5929214167 -12.0437276969
1839 676 -0.0035231789981 2.07697646539e-07 -53.5912164107 -11.8600858734
1840 672 -0.00352519111136 1.77751413061e-07 -53.5895678871 -12.0811142094
1841 708 -0.00352680303433 2.29101101387e-07 -53.5882473227 -12.2177047997
1842 696 -0.0035289816385 1.8685366147e-07 -53.5864626238 -12.0365411619
1843 670 -0.00353076510913 1.95111149871e-07 -53.5850017168 -12.2231674993
1844 676 -0.00353263664484 2.21975390504e-07 -53.58346877 -12.1251800561
1845 666 -0.00353481045846 1.99033081923e-07 -53.5816883575 -12.3273818649
1846 715 -0.00353661909589 2.0888976428e-07 -53.580207137 -12.1312282749
1847 680 -0.00353862731682 1.97108404507e-07 -53.5785625729 -11.9300528246
1848 695 -0.00354048241539 2.13673362387e-07 -53.5770435054 -12.093161377
1849 681 -0.00354252618344 2.07377348581e-07 -53.5753700575 -12.1034059072
1850 713 -0.00354443471033 2.15555485597e-07 -53.5738074535 -12.0338060481
1851 720 -0.00354638921501 1.95360752159e-07 -53.5722073129 -11.861380199
1852 689 -0.00354821765963 2.32246473727e-07 -53.5707104755 -12.227500274
1853 736 -0.00355030601193 2.22047224565e-07 -53.569000984 -12.1029391661
1854 656 -0.00355252635337 2.02286404841e-07 -53.5671835848 -12.3038551975
1855 729 -0.00355434310336 1.99257817822e-07 -53.5656966388 -12.0919306807
1856 702 -0.00355619330605 2.09278410117e-07 -53.5641824097 -12.0841592179
1857 674 -0.00355821567874 2.28511697611e-07 -53.5625273861 -12.3028056474
1858 700 -0.00356036039765 1.981038936e-07 -53.560772367 -12.2206773378
1859 680 -0.00356225708171 1.76834234712e-07 -53.5592204236 -11.9774459135
1860 669 -0.00356394818697 1.93876922976e-07 -53.5578367795 -12.2780497069
1861 754 -0.00356561417455 2.25772597435e-07 -53.5564737662 -12.2806443131
1862 691 -0.00356775644973 2.61234871267e-07 -53.5547211984 -12.139036394
1863 716 -0.00357018202603 2.09051816597e-07 -53.5527370236 -11.9990161819
1864 686 -0.00357216037878 2.3513662991e-07 -53.5511188116 -12.0391507785
1865 647 -0.00357455813552 2.08041457415e-07 -53.5491576937 -12.022187837
1866 704 -0.00357648297653 1.59030089583e-07 -53.5475834906 -11.9751232741
1867 724 -0.00357787924794 2.29455612059e-07 -53.5464416364 -12.0359357876
1868 682 -0.00358009871062 1.97839979202e-07 -53.5446267006 -12.0686173766
1869 713 -0.00358191065012 2.06207201443e-07 -53.5431451153 -12.0865179019
1870 722 -0.00358377229395 1.95561433304e-07 -53.5416229853 -11.9224210503
1871 646 -0.00358571013411 1.70433153725e-07 -53.5400386598 -11.9995112527
1872 742 -0.00358719335919 2.12072917314e-07 -53.5388260876 -12.1826093108
1873 695 -0.00358918343071 1.72035673773e-07 -53.5371992545 -12.0968599394
1874 687 -0.003590798126 1.75292166034e-07 -53.5358793649 -12.0595933046
1875 676 -0.00359246554332 1.79410922052e-07 -53.5345164568 -11.9153307413
1876 667 -0.00359419681202 1.83771470969e-07 -53.5331014419 -11.9898845461
1877 641 -0.00359604462116 1.95783438215e-07 -53.5315912693 -12.2010184679
1878 741 -0.00359777703906 2.33794404424e-07 -53.5301754916 -11.9477762777
1879 640 -0.00360017180755 1.52408443393e-07 -53.5282185641 -11.8124728964
1880 668 -0.00360162720153 2.27889110091e-07 -53.5270293428 -12.15947458
1881 719 -0.00360372777845 1.97897661073e-07 -53.5253130404 -11.9884444256
1882 640 -0.003605737154 1.71240053378e-07 -53.5236713726 -12.1450886119
1883 692 -0.00360731797679 2.13695242243e-07 -53.5223799149 -12.314012214
1884 706 -0.00360929909808 2.34372880784e-07 -53.5207615324 -12.2466297267
1885 713 -0.00361145808762 1.96589734998e-07 -53.5189979761 -11.9856258854
1886 645 -0.00361342938319 1.82821224936e-07 -53.5173878521 -12.2042362207
1887 675 -0.00361518315959 1.81336043203e-07 -53.5159554873 -12.1253083141
1888 717 -0.00361682669543 2.01937671184e-07 -53.5146132388 -12.1945379273
1889 679 -0.00361875846456 1.83182674236e-07 -53.5130356931 -12.0316298056
1890 696 -0.00362045818691 2.21715918063e-07 -53.511647732 -12.1695495558
1891 676 -0.0036225953967 2.00442396572e-07 -53.5099026436 -12.0471855525
1892 691 -0.00362449054493 2.16602381629e-07 -53.5083553134 -12.175825232
1893 658 -0.00362665479868 1.58180285351e-07 -53.5065883916 -12.0756135953
1894 696 -0.0036280989174 1.91347780676e-07 -53.5054094704 -12.1284971202
1895 664 -0.00362997341661 2.066862236e-07 -53.5038792921 -12.1669919167
1896 712 -0.00363187199781 2.00195918002e-07 -53.502329557 -12.2007188123
1897 713 -0.00363370097367 1.72748107733e-07 -53.5008367347 -11.7656841834
1898 677 -0.00363533205125 2.01125270548e-07 -53.4995055185 -12.0889338484
1899 695 -0.00363721004396 2.12637069845e-07 -53.4979728742 -12.3668902639
1900 709 -0.00363917476807 1.99275074776e-07 -53.4963695549 -12.2306266509
1901 689 -0.0036410475733 2.66256787299e-07 -53.4948413483 -12.1803849603
1902 701 -0.00364359729657 1.94735003646e-07 -53.4927609376 -11.9600114453
1903 646 -0.00364553469629 1.95957790541e-07 -53.491180267 -12.1895931422
1904 669 -0.00364743753358 1.86615667343e-07 -53.4896278986 -11.8840717472
1905 672 -0.00364922220983 1.91095555674e-07 -53.4881720214 -11.9609085253
1906 679 -0.00365105164832 2.43038745504e-07 -53.4866797226 -12.2411529763
1907 707 -0.00365333531304 1.95796937714e-07 -53.4848170383 -12.2738311603
1908 726 -0.00365509268168 1.79505904458e-07 -53.4833837312 -11.9632420824
1909 716 -0.00365670531064 2.10537952962e-07 -53.4820685505 -12.1096744357
1910 717 -0.0036586304157 1.91280047674e-07 -53.4804986264 -12.2167361429
1911 692 -0.00366041782543 1.83152482217e-07 -53.479041087 -12.1694005618
1912 695 -0.00366211802214 2.12270358326e-07 -53.4776547494 -12.1642059083
1913 711 -0.00366406543485 2.26957767297e-07 -53.4760669329 -12.0248293488
1914 684 -0.00366625739943 2.37038053771e-07 -53.4742798505 -11.9434300172
1915 647 -0.00366866206329 1.80529677846e-07 -53.4723195136 -12.2011320811
1916 728 -0.00367026181587 2.20248426696e-07 -53.4710154496 -11.9419752922
1917 655 -0.00367244652925 1.98266188043e-07 -53.4692346625 -12.0938372669
1918 670 -0.00367438152648 2.10867997585e-07 -53.4676575351 -11.9701443016
1919 696 -0.00367636394262 2.21004599115e-07 -53.4660418688 -12.1249618036
1920 671 -0.00367851184785 2.16125664855e-07 -53.4642914549 -12.186839503
1921 695 -0.00368054266832 2.01783594896e-07 -53.4626365782 -12.1914569987
1922 678 -0.00368247845891 1.91056580461e-07 -53.4610592482 -11.9788699801
1923 663 -0.0036843322109 2.06895992119e-07 -53.4595488649 -12.0298761929
1924 720 -0.00368621569644 2.27686863178e-07 -53.4580143552 -12.1614058204
1925 712 -0.00368832201906 2.01648074194e-07 -53.4562984151 -12.1208092745
1926 678 -0.00369025113449 1.81145720706e-07 -53.4547269491 -12.2205001225
1927 678 -0.0036919833868 2.05216470166e-07 -53.4533159385 -12.1213502867
1928 694 -0.00369391428118 2.1962639725e-07 -53.4517432236 -12.3209281999
1929 710 -0.00369593343898 1.95406960415e-07 -53.450098731 -11.9524461121
1930 675 -0.003697794257 2.03037769691e-07 -53.4485832996 -12.1685987491
1931 669 -0.0036997653646 2.18574645623e-07 -53.4469781563 -12.235151279
1932 663 -0.00370191613672 2.09531384205e-07 -53.4452268313 -12.2115533794
1933 639 -0.00370405009721 1.85170616652e-07 -53.4434893249 -11.9638945129
1934 679 -0.00370580885877 1.80480005507e-07 -53.4420574087 -12.3177968879
1935 719 -0.00370743219351 1.93749549323e-07 -53.4407358295 -12.2887616439
1936 691 -0.00370924706669 1.7618360057e-07 -53.4392584044 -12.0460753603
1937 660 -0.00371094947371 1.73500901733e-07 -53.4378726188 -11.9631601381
1938 690 -0.00371256455337 2.10067165484e-07 -53.4365579948 -12.2872564005
1939 729 -0.00371446097806 1.83706070085e-07 -53.4350144589 -12.0873658238
1940 732 -0.00371607985911 2.09295296916e-07 -53.4336969016 -12.3144925294
1941 704 -0.00371802685505 2.06117321242e-07 -53.4321123998 -12.1754987052
1942 665 -0.00372002896502 2.32171414723e-07 -53.4304831569 -12.0705762302
1943 744 -0.00372210827942 2.08023030369e-07 -53.4287912079 -12.1393837844
1944 702 -0.0037240460574 2.16987091669e-07 -53.4272145379 -12.1639752525
1945 674 -0.00372614118377 2.04079692826e-07 -53.425509961 -12.1990123267
1946 681 -0.00372809590155 2.08758408574e-07 -53.4239197311 -12.1196285679
1947 677 -0.00373009239259 1.89729588624e-07 -53.4222956288 -12.0316185833
1948 665 -0.00373193798846 2.05838940904e-07 -53.4207943766 -12.1871807312
1949 726 -0.00373378041654 2.02141182666e-07 -53.4192957972 -12.0732500541
1950 703 -0.00373565504102 2.33019641403e-07 -53.4177711285 -12.0735413028
1951 663 -0.00373797117193 2.0663425352e-07 -53.4158875112 -12.1647673929
1952 756 -0.00373976189069 2.0947048022e-07 -53.4144312945 -12.1842067891
1953 714 -0.00374168129564 2.26719707642e-07 -53.4128705305 -12.1940494369
1954 640 -0.00374398591582 1.93286007769e-07 -53.4109966662 -12.0368632938
1955 727 -0.00374572079664 1.9663119727e-07 -53.4095861504 -12.1812865937
1956 716 -0.00374749999464 2.07857731166e-07 -53.4081396915 -12.0583570398
1957 667 -0.00374951034153 1.98211294747e-07 -53.4065054199 -11.9933776358
