100 100000 0.75 gpomdp cheb_gpomdp 30000000
226 4536 -0.0332632487162 1.54619255403e-05 -37.5556824646 -11.8011447859
227 4873 -0.0333965386652 1.65674757407e-05 -37.5085164624 -11.8391491791
228 4679 -0.0335422863394 1.63653149366e-05 -37.4571080703 -11.7475909571
229 4586 -0.0336877115082 1.56322096344e-05 -37.4059853327 -11.8280704643
230 4842 -0.033822898046 1.62823039871e-05 -37.3586151363 -11.8090272113
231 4786 -0.0339645317962 1.64512084961e-05 -37.3091434319 -11.8318804352
232 4650 -0.034109707796 1.62943569291e-05 -37.2586010513 -11.7700182902
233 4590 -0.0342544314573 1.61192334023e-05 -37.2083832086 -11.8617157992
234 4612 -0.034397257854 1.59000024828e-05 -37.1589864326 -11.8189828274
235 4739 -0.0345362500327 1.63684622961e-05 -37.1110701888 -11.8450394323
236 4643 -0.0346808025235 1.63014444921e-05 -37.0613979278 -11.8316285585
237 4580 -0.034825750335 1.60137986415e-05 -37.0117537058 -11.7493676006
238 4652 -0.0349670393148 1.57112884143e-05 -36.9635198045 -11.825424541
239 4872 -0.0351024856254 1.62470385476e-05 -36.9174254924 -11.8659830201
240 4833 -0.0352431250201 1.61447693376e-05 -36.8697133949 -11.8390981702
241 4844 -0.0353827157566 1.64287001567e-05 -36.8225069648 -11.7060953464
242 4717 -0.0355266581861 1.60942925132e-05 -36.7739845546 -11.8198281862
243 4752 -0.0356671528259 1.6382267115e-05 -36.7267760805 -11.8904515097
244 4649 -0.0358117303823 1.61319591562e-05 -36.6783513915 -11.7906041543
245 4666 -0.0359538513677 1.60783849722e-05 -36.630902713 -11.8451276855
246 4708 -0.0360948582391 1.6791400609e-05 -36.5839753968 -11.7138952712
247 4419 -0.0362468576173 1.54759191103e-05 -36.5335556231 -11.7975503998
248 4740 -0.036382119014 1.6015780737e-05 -36.4888320345 -11.8657625852
249 4813 -0.0365210340642 1.64047642829e-05 -36.4430408934 -11.8371381807
250 4698 -0.0366650540039 1.58474907004e-05 -36.3957166434 -11.9209444505
251 4853 -0.0368019478107 1.63151742259e-05 -36.3508745708 -11.7986682592
252 4781 -0.0369439430921 1.64039636206e-05 -36.3045054969 -11.8372437401
253 4667 -0.0370884312831 1.59298159171e-05 -36.2574722573 -11.8287754438
254 4781 -0.037227070805 1.55780310634e-05 -36.2124843428 -11.8580159295
255 5076 -0.0373586500397 1.66194722394e-05 -36.1699150405 -11.8392112079
256 4848 -0.0375022798907 1.63022869695e-05 -36.1235882464 -11.762921051
257 4782 -0.0376441434006 1.63887085808e-05 -36.0779751867 -11.8189220629
258 4676 -0.0377883705123 1.5722593198e-05 -36.0317481966 -11.8293556317
259 4892 -0.037923643659 1.65761407413e-05 -35.9885242885 -11.7766408367
260 4693 -0.0380692480517 1.58339639744e-05 -35.942142646 -11.7513325156
261 4854 -0.0382060038803 1.65008747616e-05 -35.8987144728 -11.7872546652
262 4692 -0.0383509591882 1.63182413987e-05 -35.8528243665 -11.7872996738
263 4621 -0.038495419735 1.55025777415e-05 -35.8072354999 -11.818898568
264 4944 -0.0386280993179 1.64748975656e-05 -35.7654910732 -11.7252834373
265 4792 -0.0387713143199 1.63697187324e-05 -35.7205673573 -11.7906790207
266 4694 -0.0389150854004 1.62379475787e-05 -35.6756099901 -11.7974468244
267 4660 -0.0390582203644 1.5658236322e-05 -35.6309910082 -11.7547126777
268 4907 -0.0391927303131 1.59585174618e-05 -35.5891869366 -11.7469541433
269 5012 -0.0393283780372 1.67901970059e-05 -35.547152608 -11.8358359084
270 4705 -0.039475676048 1.57962343913e-05 -35.5016477632 -11.766970324
271 4885 -0.0396116710758 1.59971351572e-05 -35.4597632776 -11.789362788
272 4970 -0.0397482203107 1.65432619674e-05 -35.4178316998 -11.7801820586
273 4784 -0.0398921509694 1.66053679827e-05 -35.3737669085 -11.8267667066
274 4576 -0.0400398680394 1.5874163509e-05 -35.3286846906 -11.6784882436
275 4714 -0.040178996465 1.58143604241e-05 -35.2863544181 -11.7399037882
276 4886 -0.0403151427936 1.62546470956e-05 -35.2450536959 -11.7606787761
277 4843 -0.0404557005599 1.67333869513e-05 -35.2025410364 -11.7507530179
278 4573 -0.0406046101589 1.55794881096e-05 -35.1576416512 -11.7607324128
279 4854 -0.0407391710679 1.62060566983e-05 -35.1171914557 -11.6853445221
280 4835 -0.0408794236966 1.63570794119e-05 -35.0751537676 -11.7598022337
281 4743 -0.0410223518782 1.58278209387e-05 -35.0324432474 -11.7593591012
282 4909 -0.0411582897753 1.63494309789e-05 -34.9919419891 -11.8039808685
283 4819 -0.0413000152802 1.60104004735e-05 -34.9498407977 -11.7642356827
284 4896 -0.0414377030896 1.58395889216e-05 -34.9090601622 -11.8572482248
285 5061 -0.0415716796215 1.62340252596e-05 -34.8694928241 -11.7398362433
286 5027 -0.0417094664736 1.62818017854e-05 -34.8289170531 -11.7926118571
287 4969 -0.0418484618156 1.59651664133e-05 -34.7881049622 -11.699381204
288 5072 -0.0419833623079 1.59217857368e-05 -34.7486095441 -11.7584683596
289 5200 -0.0421162302754 1.67339750987e-05 -34.709818825 -11.7531579688
290 4909 -0.0422599467212 1.64937245452e-05 -34.6679828595 -11.7098298046
291 4749 -0.0424039730252 1.6182083828e-05 -34.6261832938 -11.6536504243
292 4742 -0.0425453858232 1.6128508277e-05 -34.5852649845 -11.7559872285
293 4761 -0.0426860515361 1.62574033346e-05 -34.5446829899 -11.6841998498
294 4718 -0.0428284865761 1.57115439163e-05 -34.5037121058 -11.7875261537
295 4941 -0.0429629861055 1.61657582374e-05 -34.4651356453 -11.6960386326
296 4942 -0.0431013695992 1.63789078537e-05 -34.4255580729 -11.6717695992
297 4837 -0.0432430874891 1.62038382051e-05 -34.3851450042 -11.7480830183
298 4819 -0.043383551323 1.61919875571e-05 -34.3452070034 -11.7189092552
299 4807 -0.0435240898062 1.56268613718e-05 -34.3053642967 -11.7846491423
300 5078 -0.043656051157 1.60928764859e-05 -34.2680588592 -11.7856340861
301 5116 -0.0437914381448 1.68756861017e-05 -34.2298908951 -11.59712233
302 4761 -0.0439386099252 1.47993693725e-05 -34.188521745 -11.7498476404
303 5472 -0.0440590042168 1.71633424801e-05 -34.1547730607 -11.6948668333
304 4946 -0.0442058591469 1.61996239097e-05 -34.1137203773 -11.7279002541
305 4930 -0.0443447007722 1.61350114164e-05 -34.0750219135 -11.7957831282
306 4946 -0.0444827595252 1.60645863864e-05 -34.0366511782 -11.7668717527
307 4998 -0.0446195036255 1.61429013493e-05 -33.9987530329 -11.7058527284
308 5010 -0.0447567419655 1.6575080363e-05 -33.9608247381 -11.6876947848
309 4807 -0.0449006045006 1.62996557426e-05 -33.9211801357 -11.6957251497
310 4743 -0.0450430297157 1.5626157291e-05 -33.8820464825 -11.7426232869
311 5011 -0.045175867659 1.60670534182e-05 -33.8456496596 -11.6909282058
312 5062 -0.0453117598545 1.6630500025e-05 -33.8085180047 -11.7081296987
313 4830 -0.045455764105 1.59086690043e-05 -33.7692819145 -11.7166630723
314 4958 -0.0455917172317 1.58186513894e-05 -33.7323449153 -11.7226366127
315 5136 -0.0457245361472 1.65886212284e-05 -33.6963579354 -11.722783151
316 4921 -0.0458668367837 1.61031842686e-05 -33.6579094719 -11.6906157871
317 4953 -0.046004526606 1.64862866527e-05 -33.6208123002 -11.727799528
318 4795 -0.0461477930546 1.53346588333e-05 -33.5823223162 -11.7231165497
319 5218 -0.0462755364261 1.68435268125e-05 -33.5480967092 -11.7595660869
320 4872 -0.0464207480904 1.62642270867e-05 -33.5092980274 -11.6787716709
321 4824 -0.04656165908 1.54211200457e-05 -33.4717569374 -11.7245808369
322 5204 -0.0466903006263 1.65779715984e-05 -33.4375775746 -11.6668055445
323 4992 -0.0468315014836 1.62337119257e-05 -33.4001629773 -11.67935991
324 4958 -0.0469702324377 1.55378092121e-05 -33.3635060857 -11.7629837802
325 5285 -0.0470988447832 1.64384623273e-05 -33.3296138762 -11.6699234091
326 5141 -0.0472368010299 1.61319409618e-05 -33.2933563248 -11.7866531296
327 5159 -0.0473719501711 1.60395552478e-05 -33.2579334895 -11.6434645919
328 5226 -0.0475054632953 1.63301411943e-05 -33.2230333032 -11.6843991287
329 5140 -0.0476425269319 1.64378575197e-05 -33.1873016584 -11.7172417031
330 5001 -0.0477824060897 1.55295425759e-05 -33.1509365655 -11.6856107002
331 5335 -0.0479103424056 1.7296383064e-05 -33.1177648868 -11.7576558944
332 4758 -0.0480612378254 1.52739634686e-05 -33.0787486289 -11.7441540493
333 5210 -0.0481885753828 1.62687541185e-05 -33.0459144579 -11.6134317407
334 5156 -0.0483249081457 1.61756627522e-05 -33.0108526651 -11.7185846572
335 5151 -0.0484605268228 1.60854175343e-05 -32.9760683451 -11.6751148086
336 5194 -0.0485948378823 1.64038567847e-05 -32.9417112766 -11.6751237222
337 5071 -0.0487334609711 1.6564628014e-05 -32.906346671 -11.7156542131
338 4871 -0.0488762897351 1.59437056153e-05 -32.870010189 -11.6909127824
339 4983 -0.0490122091948 1.63606432314e-05 -32.8355263255 -11.6039575952
340 4886 -0.0491530549521 1.56927739531e-05 -32.7998898134 -11.8070242506
341 5127 -0.0492849382153 1.63738743752e-05 -32.7666103004 -11.7142753283
342 5021 -0.0494239975172 1.60875442222e-05 -32.7316131791 -11.7778132142
343 5062 -0.0495600688768 1.64917617257e-05 -32.6974602767 -11.6434896914
344 4898 -0.0497018708763 1.60122754716e-05 -32.6619657216 -11.6835309571
345 4976 -0.0498384727801 1.57002647297e-05 -32.6278657613 -11.7131268864
346 5217 -0.0499692700801 1.65492568485e-05 -32.5952999567 -11.6872414164
347 5019 -0.0501098458382 1.59199725823e-05 -32.5603920335 -11.6246380404
348 5146 -0.0502433859937 1.61338260106e-05 -32.5273196265 -11.6569288913
349 5163 -0.0503784981689 1.59680865976e-05 -32.4939452371 -11.6912554316
