trajectory performance
773000 -39.979452
774000 -39.979452
775000 -39.979452
776000 -39.979452
777000 -39.921510
778000 -39.921510
779000 -39.921510
780000 -39.921510
781000 -39.921510
782000 -39.860644
783000 -39.860644
784000 -39.860644
785000 -39.860644
786000 -39.800021
787000 -39.800021
788000 -39.800021
789000 -39.800021
790000 -39.800021
791000 -39.747115
792000 -39.747115
793000 -39.747115
794000 -39.747115
795000 -39.687230
796000 -39.687230
797000 -39.687230
798000 -39.687230
799000 -39.687230
800000 -39.629270
801000 -39.629270
802000 -39.629270
803000 -39.629270
804000 -39.629270
805000 -39.569473
806000 -39.569473
807000 -39.569473
808000 -39.569473
809000 -39.510351
810000 -39.510351
811000 -39.510351
812000 -39.510351
813000 -39.451144
814000 -39.451144
815000 -39.451144
816000 -39.451144
817000 -39.451144
818000 -39.393164
819000 -39.393164
820000 -39.393164
821000 -39.393164
822000 -39.336631
823000 -39.336631
824000 -39.336631
825000 -39.336631
826000 -39.336631
827000 -39.282091
828000 -39.282091
829000 -39.282091
830000 -39.282091
831000 -39.221923
832000 -39.221923
833000 -39.221923
834000 -39.221923
835000 -39.221923
836000 -39.166834
837000 -39.166834
838000 -39.166834
839000 -39.166834
840000 -39.166834
841000 -39.112342
842000 -39.112342
843000 -39.112342
844000 -39.112342
845000 -39.056514
846000 -39.056514
847000 -39.056514
848000 -39.056514
849000 -39.056514
850000 -39.000865
851000 -39.000865
852000 -39.000865
853000 -39.000865
854000 -39.000865
855000 -38.944315
856000 -38.944315
857000 -38.944315
858000 -38.944315
859000 -38.888498
860000 -38.888498
861000 -38.888498
862000 -38.888498
863000 -38.888498
864000 -38.834983
865000 -38.834983
866000 -38.834983
867000 -38.834983
868000 -38.834983
869000 -38.778989
870000 -38.778989
871000 -38.778989
872000 -38.778989
873000 -38.724929
874000 -38.724929
875000 -38.724929
876000 -38.724929
877000 -38.724929
878000 -38.670948
879000 -38.670948
880000 -38.670948
881000 -38.670948
882000 -38.614960
883000 -38.614960
884000 -38.614960
885000 -38.614960
886000 -38.614960
887000 -38.564017
888000 -38.564017
889000 -38.564017
890000 -38.564017
891000 -38.564017
892000 -38.508042
893000 -38.508042
894000 -38.508042
895000 -38.508042
896000 -38.508042
897000 -38.454907
898000 -38.454907
899000 -38.454907
900000 -38.454907
901000 -38.402158
902000 -38.402158
903000 -38.402158
904000 -38.402158
905000 -38.402158
906000 -38.348724
907000 -38.348724
908000 -38.348724
909000 -38.348724
910000 -38.348724
911000 -38.297363
912000 -38.297363
913000 -38.297363
914000 -38.297363
915000 -38.241318
916000 -38.241318
917000 -38.241318
918000 -38.241318
919000 -38.241318
920000 -38.189645
921000 -38.189645
922000 -38.189645
923000 -38.189645
924000 -38.135507
925000 -38.135507
926000 -38.135507
927000 -38.135507
928000 -38.135507
929000 -38.085926
930000 -38.085926
931000 -38.085926
932000 -38.085926
933000 -38.085926
934000 -38.030457
935000 -38.030457
936000 -38.030457
937000 -38.030457
938000 -37.978622
939000 -37.978622
940000 -37.978622
941000 -37.978622
942000 -37.978622
943000 -37.926169
944000 -37.926169
945000 -37.926169
946000 -37.926169
947000 -37.872620
948000 -37.872620
949000 -37.872620
950000 -37.872620
951000 -37.872620
952000 -37.820955
953000 -37.820955
954000 -37.820955
955000 -37.820955
956000 -37.820955
957000 -37.771624
958000 -37.771624
959000 -37.771624
960000 -37.771624
961000 -37.721048
962000 -37.721048
963000 -37.721048
964000 -37.721048
965000 -37.721048
966000 -37.669285
967000 -37.669285
968000 -37.669285
969000 -37.669285
970000 -37.669285
971000 -37.617677
972000 -37.617677
973000 -37.617677
974000 -37.617677
975000 -37.566352
976000 -37.566352
977000 -37.566352
978000 -37.566352
979000 -37.566352
980000 -37.514791
981000 -37.514791
982000 -37.514791
983000 -37.514791
984000 -37.464216
985000 -37.464216
986000 -37.464216
987000 -37.464216
988000 -37.464216
989000 -37.417273
990000 -37.417273
991000 -37.417273
992000 -37.417273
993000 -37.417273
994000 -37.365185
995000 -37.365185
996000 -37.365185
997000 -37.365185
998000 -37.365185
999000 -37.318171
1000000 -37.318171
1001000 -37.318171
1002000 -37.318171
1003000 -37.265947
1004000 -37.265947
1005000 -37.265947
1006000 -37.265947
1007000 -37.265947
1008000 -37.214493
1009000 -37.214493
1010000 -37.214493
1011000 -37.214493
1012000 -37.167237
1013000 -37.167237
1014000 -37.167237
1015000 -37.167237
1016000 -37.167237
1017000 -37.117466
1018000 -37.117466
1019000 -37.117466
1020000 -37.117466
1021000 -37.117466
1022000 -37.068228
1023000 -37.068228
1024000 -37.068228
1025000 -37.068228
1026000 -37.019751
1027000 -37.019751
1028000 -37.019751
1029000 -37.019751
1030000 -37.019751
1031000 -36.972379
1032000 -36.972379
1033000 -36.972379
1034000 -36.972379
1035000 -36.972379
1036000 -36.924496
1037000 -36.924496
1038000 -36.924496
1039000 -36.924496
1040000 -36.924496
1041000 -36.876938
1042000 -36.876938
1043000 -36.876938
1044000 -36.876938
1045000 -36.828819
1046000 -36.828819
1047000 -36.828819
1048000 -36.828819
1049000 -36.828819
1050000 -36.780443
1051000 -36.780443
1052000 -36.780443
1053000 -36.780443
1054000 -36.780443
1055000 -36.732736
1056000 -36.732736
1057000 -36.732736
1058000 -36.732736
1059000 -36.684733
1060000 -36.684733
1061000 -36.684733
1062000 -36.684733
1063000 -36.684733
1064000 -36.639110
1065000 -36.639110
1066000 -36.639110
1067000 -36.639110
1068000 -36.639110
1069000 -36.594757
1070000 -36.594757
1071000 -36.594757
1072000 -36.594757
1073000 -36.594757
1074000 -36.547335
1075000 -36.547335
1076000 -36.547335
1077000 -36.547335
1078000 -36.547335
1079000 -36.498160
1080000 -36.498160
1081000 -36.498160
1082000 -36.498160
1083000 -36.451511
1084000 -36.451511
1085000 -36.451511
1086000 -36.451511
1087000 -36.451511
1088000 -36.404593
1089000 -36.404593
1090000 -36.404593
1091000 -36.404593
1092000 -36.404593
1093000 -36.360357
1094000 -36.360357
1095000 -36.360357
1096000 -36.360357
1097000 -36.311294
1098000 -36.311294
1099000 -36.311294
1100000 -36.311294
1101000 -36.311294
1102000 -36.265445
1103000 -36.265445
1104000 -36.265445
1105000 -36.265445
1106000 -36.265445
1107000 -36.218675
1108000 -36.218675
1109000 -36.218675
1110000 -36.218675
1111000 -36.173721
1112000 -36.173721
1113000 -36.173721
1114000 -36.173721
1115000 -36.173721
1116000 -36.128721
1117000 -36.128721
1118000 -36.128721
1119000 -36.128721
1120000 -36.128721
1121000 -36.081805
1122000 -36.081805
1123000 -36.081805
1124000 -36.081805
1125000 -36.081805
1126000 -36.037016
1127000 -36.037016
1128000 -36.037016
1129000 -36.037016
1130000 -35.990251
1131000 -35.990251
1132000 -35.990251
1133000 -35.990251
1134000 -35.990251
1135000 -35.947650
1136000 -35.947650
1137000 -35.947650
1138000 -35.947650
1139000 -35.947650
1140000 -35.902653
1141000 -35.902653
1142000 -35.902653
1143000 -35.902653
1144000 -35.902653
1145000 -35.858020
1146000 -35.858020
1147000 -35.858020
1148000 -35.858020
1149000 -35.812596
1150000 -35.812596
1151000 -35.812596
1152000 -35.812596
1153000 -35.812596
1154000 -35.770935
1155000 -35.770935
1156000 -35.770935
1157000 -35.770935
1158000 -35.770935
1159000 -35.724771
1160000 -35.724771
1161000 -35.724771
1162000 -35.724771
1163000 -35.724771
1164000 -35.681884
1165000 -35.681884
1166000 -35.681884
1167000 -35.681884
1168000 -35.681884
1169000 -35.639325
1170000 -35.639325
1171000 -35.639325
1172000 -35.639325
1173000 -35.639325
1174000 -35.595445
1175000 -35.595445
1176000 -35.595445
1177000 -35.595445
1178000 -35.549456
1179000 -35.549456
1180000 -35.549456
1181000 -35.549456
1182000 -35.549456
1183000 -35.507825
1184000 -35.507825
1185000 -35.507825
1186000 -35.507825
1187000 -35.507825
1188000 -35.465364
1189000 -35.465364
1190000 -35.465364
1191000 -35.465364
1192000 -35.465364
1193000 -35.421997
1194000 -35.421997
1195000 -35.421997
1196000 -35.421997
1197000 -35.421997
1198000 -35.379494
1199000 -35.379494
1200000 -35.379494
1201000 -35.379494
1202000 -35.379494
1203000 -35.335830
1204000 -35.335830
1205000 -35.335830
1206000 -35.335830
1207000 -35.294047
1208000 -35.294047
1209000 -35.294047
1210000 -35.294047
1211000 -35.294047
1212000 -35.250826
1213000 -35.250826
1214000 -35.250826
1215000 -35.250826
1216000 -35.250826
1217000 -35.211866
1218000 -35.211866
1219000 -35.211866
1220000 -35.211866
1221000 -35.211866
1222000 -35.169777
1223000 -35.169777
1224000 -35.169777
1225000 -35.169777
1226000 -35.169777
1227000 -35.128445
1228000 -35.128445
1229000 -35.128445
1230000 -35.128445
1231000 -35.128445
1232000 -35.083462
1233000 -35.083462
1234000 -35.083462
1235000 -35.083462
1236000 -35.083462
1237000 -35.042010
1238000 -35.042010
1239000 -35.042010
1240000 -35.042010
1241000 -35.042010
1242000 -35.001038
1243000 -35.001038
1244000 -35.001038
1245000 -35.001038
1246000 -35.001038
1247000 -34.959338
1248000 -34.959338
1249000 -34.959338
1250000 -34.959338
1251000 -34.959338
1252000 -34.918827
1253000 -34.918827
1254000 -34.918827
1255000 -34.918827
1256000 -34.918827
1257000 -34.878528
1258000 -34.878528
1259000 -34.878528
1260000 -34.878528
1261000 -34.836293
1262000 -34.836293
1263000 -34.836293
1264000 -34.836293
1265000 -34.836293
1266000 -34.797610
1267000 -34.797610
1268000 -34.797610
1269000 -34.797610
1270000 -34.797610
1271000 -34.755261
1272000 -34.755261
1273000 -34.755261
1274000 -34.755261
1275000 -34.755261
1276000 -34.713822
1277000 -34.713822
1278000 -34.713822
1279000 -34.713822
1280000 -34.713822
1281000 -34.672632
1282000 -34.672632
1283000 -34.672632
1284000 -34.672632
1285000 -34.672632
1286000 -34.633812
1287000 -34.633812
1288000 -34.633812
1289000 -34.633812
1290000 -34.590242
1291000 -34.590242
1292000 -34.590242
1293000 -34.590242
1294000 -34.590242
1295000 -34.551265
1296000 -34.551265
1297000 -34.551265
1298000 -34.551265
1299000 -34.551265
1300000 -34.510414
1301000 -34.510414
1302000 -34.510414
1303000 -34.510414
1304000 -34.510414
1305000 -34.471732
1306000 -34.471732
1307000 -34.471732
1308000 -34.471732
1309000 -34.471732
1310000 -34.429907
1311000 -34.429907
1312000 -34.429907
1313000 -34.429907
1314000 -34.429907
1315000 -34.393104
1316000 -34.393104
1317000 -34.393104
1318000 -34.393104
1319000 -34.393104
1320000 -34.353777
1321000 -34.353777
1322000 -34.353777
1323000 -34.353777
1324000 -34.353777
1325000 -34.314111
1326000 -34.314111
1327000 -34.314111
1328000 -34.314111
1329000 -34.314111
1330000 -34.275490
1331000 -34.275490
1332000 -34.275490
1333000 -34.275490
1334000 -34.275490
1335000 -34.237557
1336000 -34.237557
1337000 -34.237557
1338000 -34.237557
1339000 -34.237557
1340000 -34.198841
1341000 -34.198841
1342000 -34.198841
1343000 -34.198841
1344000 -34.198841
1345000 -34.159393
1346000 -34.159393
1347000 -34.159393
1348000 -34.159393
1349000 -34.159393
1350000 -34.120369
1351000 -34.120369
1352000 -34.120369
1353000 -34.120369
1354000 -34.120369
1355000 -34.080726
1356000 -34.080726
1357000 -34.080726
1358000 -34.080726
1359000 -34.041469
1360000 -34.041469
1361000 -34.041469
1362000 -34.041469
1363000 -34.041469
1364000 -34.003172
1365000 -34.003172
1366000 -34.003172
1367000 -34.003172
1368000 -34.003172
1369000 -33.966119
1370000 -33.966119
1371000 -33.966119
1372000 -33.966119
1373000 -33.966119
1374000 -33.928525
1375000 -33.928525
1376000 -33.928525
1377000 -33.928525
1378000 -33.928525
1379000 -33.928525
1380000 -33.892122
1381000 -33.892122
1382000 -33.892122
1383000 -33.892122
1384000 -33.892122
1385000 -33.854539
1386000 -33.854539
1387000 -33.854539
1388000 -33.854539
1389000 -33.854539
1390000 -33.817895
1391000 -33.817895
1392000 -33.817895
1393000 -33.817895
1394000 -33.817895
1395000 -33.778822
1396000 -33.778822
1397000 -33.778822
1398000 -33.778822
1399000 -33.778822
1400000 -33.743183
1401000 -33.743183
1402000 -33.743183
1403000 -33.743183
1404000 -33.743183
1405000 -33.703920
1406000 -33.703920
1407000 -33.703920
1408000 -33.703920
1409000 -33.703920
1410000 -33.666820
1411000 -33.666820
1412000 -33.666820
1413000 -33.666820
1414000 -33.666820
1415000 -33.628614
1416000 -33.628614
1417000 -33.628614
1418000 -33.628614
1419000 -33.628614
1420000 -33.593642
1421000 -33.593642
1422000 -33.593642
1423000 -33.593642
1424000 -33.593642
1425000 -33.557435
1426000 -33.557435
1427000 -33.557435
1428000 -33.557435
1429000 -33.557435
1430000 -33.517384
1431000 -33.517384
1432000 -33.517384
1433000 -33.517384
1434000 -33.517384
1435000 -33.483527
1436000 -33.483527
1437000 -33.483527
1438000 -33.483527
1439000 -33.483527
1440000 -33.447220
1441000 -33.447220
1442000 -33.447220
1443000 -33.447220
1444000 -33.447220
1445000 -33.410862
1446000 -33.410862
1447000 -33.410862
1448000 -33.410862
1449000 -33.410862
1450000 -33.373789
1451000 -33.373789
1452000 -33.373789
1453000 -33.373789
1454000 -33.373789
1455000 -33.339209
1456000 -33.339209
1457000 -33.339209
1458000 -33.339209
1459000 -33.339209
1460000 -33.302862
1461000 -33.302862
1462000 -33.302862
1463000 -33.302862
1464000 -33.302862
1465000 -33.265438
1466000 -33.265438
1467000 -33.265438
1468000 -33.265438
1469000 -33.265438
1470000 -33.230903
1471000 -33.230903
1472000 -33.230903
1473000 -33.230903
1474000 -33.230903
1475000 -33.230903
1476000 -33.196491
1477000 -33.196491
1478000 -33.196491
1479000 -33.196491
1480000 -33.196491
1481000 -33.159625
1482000 -33.159625
1483000 -33.159625
1484000 -33.159625
1485000 -33.159625
1486000 -33.124364
1487000 -33.124364
1488000 -33.124364
1489000 -33.124364
1490000 -33.124364
1491000 -33.086674
1492000 -33.086674
1493000 -33.086674
1494000 -33.086674
1495000 -33.052028
1496000 -33.052028
