trajectory performance
958000 -16.368037
959000 -16.366214
960000 -16.363016
961000 -16.361280
962000 -16.359207
963000 -16.357291
964000 -16.355602
965000 -16.353605
966000 -16.351055
967000 -16.348916
968000 -16.344803
969000 -16.342525
970000 -16.341646
971000 -16.338927
972000 -16.336224
973000 -16.332416
974000 -16.328621
975000 -16.327097
976000 -16.327097
977000 -16.327097
978000 -16.326062
979000 -16.323271
980000 -16.323271
981000 -16.321640
982000 -16.316160
983000 -16.312595
984000 -16.308810
985000 -16.305946
986000 -16.304839
987000 -16.304839
988000 -16.304129
989000 -16.298567
990000 -16.296436
991000 -16.295477
992000 -16.290635
993000 -16.289384
994000 -16.287484
995000 -16.285367
996000 -16.283521
997000 -16.283521
998000 -16.281676
999000 -16.279887
1000000 -16.278028
1001000 -16.275730
1002000 -16.271515
1003000 -16.271515
1004000 -16.270199
1005000 -16.268541
1006000 -16.263038
1007000 -16.261632
1008000 -16.257607
1009000 -16.256237
1010000 -16.251755
1011000 -16.251755
1012000 -16.250952
1013000 -16.250952
1014000 -16.250952
1015000 -16.249581
1016000 -16.247059
1017000 -16.244190
1018000 -16.242644
1019000 -16.240952
1020000 -16.238952
1021000 -16.237118
1022000 -16.235179
1023000 -16.232995
1024000 -16.230785
1025000 -16.226278
1026000 -16.225047
1027000 -16.222622
1028000 -16.220372
1029000 -16.219060
1030000 -16.217648
1031000 -16.215135
1032000 -16.213888
1033000 -16.208705
1034000 -16.206957
1035000 -16.205678
1036000 -16.203369
1037000 -16.202180
1038000 -16.197155
1039000 -16.195703
1040000 -16.193697
1041000 -16.190119
1042000 -16.188285
1043000 -16.184467
1044000 -16.184467
1045000 -16.184467
1046000 -16.183780
1047000 -16.183780
1048000 -16.181649
1049000 -16.181649
1050000 -16.179931
1051000 -16.179931
1052000 -16.178445
1053000 -16.175681
1054000 -16.173785
1055000 -16.169278
1056000 -16.169278
1057000 -16.165886
1058000 -16.164730
1059000 -16.162305
1060000 -16.160648
1061000 -16.156970
1062000 -16.155156
1063000 -16.153308
1064000 -16.151376
1065000 -16.150334
1066000 -16.150334
1067000 -16.148907
1068000 -16.147062
1069000 -16.147062
1070000 -16.145088
1071000 -16.139727
1072000 -16.138386
1073000 -16.136926
1074000 -16.135235
1075000 -16.133608
1076000 -16.131402
1077000 -16.129267
1078000 -16.127066
1079000 -16.122808
1080000 -16.121424
1081000 -16.121424
1082000 -16.120910
1083000 -16.118424
1084000 -16.116235
1085000 -16.116235
1086000 -16.112570
1087000 -16.110682
1088000 -16.110682
1089000 -16.109462
1090000 -16.109462
1091000 -16.107607
1092000 -16.105377
1093000 -16.103044
1094000 -16.103044
1095000 -16.102367
1096000 -16.099675
1097000 -16.097895
1098000 -16.097895
1099000 -16.096347
1100000 -16.096347
1101000 -16.096347
1102000 -16.095269
1103000 -16.092512
1104000 -16.090109
1105000 -16.088778
1106000 -16.086563
1107000 -16.085170
1108000 -16.080838
1109000 -16.079236
1110000 -16.077923
1111000 -16.076094
1112000 -16.074286
1113000 -16.072135
1114000 -16.068155
1115000 -16.066805
1116000 -16.063091
1117000 -16.060844
1118000 -16.060024
1119000 -16.058018
1120000 -16.056211
1121000 -16.056211
1122000 -16.055346
1123000 -16.050287
1124000 -16.049072
1125000 -16.047840
1126000 -16.046195
1127000 -16.046195
1128000 -16.044247
1129000 -16.040189
1130000 -16.038224
